Loading files... 
  Starting triples_en.txt
  Finished triples_en.txt, still running: 0
Loaded 93484 facts in 0.87 s using 34 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.8
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 2 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?e  <20491>  ?b  ?e  <20903>  ?a   => ?a  <20491>  ?b	0.02	0.666666667	1	4	6	4	?a	0.0	0.0	0.0
?f  <20491>  ?b  ?a  <20903>  ?f   => ?a  <20491>  ?b	0.02	0.8	1	4	5	4	?a	0.0	0.0	0.0
?e  <20219>  ?b  ?e  <20301>  ?a   => ?a  <20301>  ?b	0.324840764	1	1	102	102	102	?a	0.0	0.0	0.0
?e  <20219>  ?b  ?e  <20486>  ?a   => ?a  <20301>  ?b	0.315286624	1	1	99	99	99	?a	0.0	0.0	0.0
?e  <20301>  ?a  ?e  <20447>  ?b   => ?a  <20301>  ?b	0.433121019	0.99270073	1	136	137	136	?a	0.0	0.0	0.0
?e  <20447>  ?b  ?e  <20486>  ?a   => ?a  <20301>  ?b	0.331210191	1	1	104	104	104	?a	0.0	0.0	0.0
?e  <20359>  ?b  ?e  <20599>  ?a   => ?a  <20301>  ?b	0.207006369	1	1	65	65	65	?a	0.0	0.0	0.0
?e  <20359>  ?b  ?e  <20859>  ?a   => ?a  <20301>  ?b	0.203821656	1	1	64	64	64	?a	0.0	0.0	0.0
?e  <20447>  ?a  ?e  <20932>  ?b   => ?a  <20301>  ?b	0.229299363	1	1	72	72	72	?a	0.0	0.0	0.0
?e  <20270>  ?b  ?e  <20359>  ?a   => ?a  <20301>  ?b	0.156050955	1	1	49	49	49	?a	0.0	0.0	0.0
?e  <19959>  ?a  ?e  <20599>  ?b   => ?a  <20301>  ?b	0.054140127	1	1	17	17	17	?a	0.0	0.0	0.0
?e  <20219>  ?a  ?e  <20932>  ?b   => ?a  <20301>  ?b	0.222929936	1	1	70	70	70	?a	0.0	0.0	0.0
?e  <19868>  ?a  ?e  <20599>  ?b   => ?a  <20301>  ?b	0.047770701	1	1	15	15	15	?a	0.0	0.0	0.0
?e  <20510>  ?b  ?e  <20547>  ?a   => ?a  <20301>  ?b	0.130573248	1	1	41	41	41	?a	0.0	0.0	0.0
?e  <20207>  ?a  ?e  <20428>  ?b   => ?a  <20301>  ?b	0.143312102	1	1	45	45	45	?a	0.0	0.0	0.0
?e  <19959>  ?a  ?e  <20859>  ?b   => ?a  <20301>  ?b	0.047770701	1	1	15	15	15	?a	0.0	0.0	0.0
?e  <19868>  ?a  ?e  <20859>  ?b   => ?a  <20301>  ?b	0.047770701	1	1	15	15	15	?a	0.0	0.0	0.0
?e  <20207>  ?b  ?e  <20299>  ?a   => ?a  <20301>  ?b	0.012738854	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <19800>  ?a  ?e  <20188>  ?b   => ?a  <20301>  ?b	0.025477707	1	1	8	8	8	?a	0.0	0.0	0.0
?e  <20025>  ?a  ?e  <20547>  ?b   => ?a  <20301>  ?b	0.02866242	1	1	9	9	9	?a	0.0	0.0	0.0
?e  <19887>  ?b  ?e  <20237>  ?a   => ?a  <20301>  ?b	0.012738854	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <20703>  ?b  ?e  <20932>  ?a   => ?a  <20301>  ?b	0.165605096	1	1	52	52	52	?a	0.0	0.0	0.0
?b  <20400>  ?a  ?a  <20830>  ?b   => ?a  <20579>  ?b	0.067567568	0.882352941	1	15	17	15	?b	0.0	0.0	0.0
?a  <20107>  ?b  ?b  <20400>  ?a   => ?a  <20579>  ?b	0.054054054	0.75	1	12	16	12	?b	0.0	0.0	0.0
?a  <20107>  ?b  ?a  <20830>  ?b   => ?a  <20579>  ?b	0.027027027	0.333333333	1	6	18	6	?b	0.0	0.0	0.0
?b  <20400>  ?f  ?a  <20830>  ?f   => ?a  <20579>  ?b	0.013513514	0.230769231	1	3	13	3	?b	0.0	0.0	0.0
?a  <20107>  ?f  ?b  <20931>  ?f   => ?a  <20579>  ?b	0.013513514	1	1	3	3	3	?b	0.0	0.0	0.0
?b  <19841>  ?f  ?a  <19907>  ?f   => ?a  <20716>  ?b	0.037037037	0.006779661	0.8	4	590	5	?a	0.0	0.0	0.0
?b  <20137>  ?f  ?a  <20227>  ?f   => ?a  <20716>  ?b	0.046296296	1	1	5	5	5	?a	0.0	0.0	0.0
?a  <20227>  ?f  ?b  <20543>  ?f   => ?a  <20716>  ?b	0.037037037	1	1	4	4	4	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <20259>  ?f   => ?a  <20716>  ?b	0.037037037	0.571428571	0.8	4	7	5	?a	0.0	0.0	0.0
?e  <19827>  ?b  ?e  <20116>  ?a   => ?a  <20716>  ?b	0.037037037	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <19903>  ?b  ?e  <19908>  ?a   => ?a  <20716>  ?b	0.018518519	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <19903>  ?b  ?e  <20513>  ?a   => ?a  <20716>  ?b	0.018518519	0.25	1	2	8	2	?a	0.0	0.0	0.0
?e  <20470>  ?a  ?e  <20729>  ?b   => ?a  <20716>  ?b	0.018518519	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20301>  ?b  ?a  <20359>  ?f   => ?a  <20270>  ?b	0.700729927	0.897196262	1	96	107	96	?a	0.0	0.0	0.0
?a  <20359>  ?f  ?f  <20486>  ?b   => ?a  <20270>  ?b	0.489051095	0.917808219	1	67	73	67	?a	0.0	0.0	0.0
?f  <20447>  ?b  ?a  <20599>  ?f   => ?a  <20270>  ?b	0.547445255	0.555555556	1	75	135	75	?a	0.0	0.0	0.0
?f  <20219>  ?b  ?a  <20599>  ?f   => ?a  <20270>  ?b	0.379562044	0.536082474	1	52	97	52	?a	0.0	0.0	0.0
?f  <20447>  ?b  ?a  <20859>  ?f   => ?a  <20270>  ?b	0.525547445	0.87804878	1	72	82	72	?a	0.0	0.0	0.0
?f  <20219>  ?b  ?a  <20859>  ?f   => ?a  <20270>  ?b	0.357664234	0.890909091	1	49	55	49	?a	0.0	0.0	0.0
?a  <19959>  ?f  ?f  <20932>  ?b   => ?a  <20270>  ?b	0.051094891	0.875	1	7	8	7	?a	0.0	0.0	0.0
?a  <19868>  ?f  ?f  <20932>  ?b   => ?a  <20270>  ?b	0.051094891	0.875	1	7	8	7	?a	0.0	0.0	0.0
?f  <20301>  ?b  ?a  <20599>  ?f   => ?a  <20359>  ?b	0.637681159	0.582781457	1	88	151	88	?a	0.0	0.0	0.0
?f  <20486>  ?b  ?a  <20599>  ?f   => ?a  <20359>  ?b	0.492753623	0.576271186	1	68	118	68	?a	0.0	0.0	0.0
?f  <20301>  ?b  ?a  <20859>  ?f   => ?a  <20359>  ?b	0.615942029	0.934065934	1	85	91	85	?a	0.0	0.0	0.0
?f  <20486>  ?b  ?a  <20859>  ?f   => ?a  <20359>  ?b	0.47826087	0.942857143	1	66	70	66	?a	0.0	0.0	0.0
?a  <19959>  ?f  ?f  <20447>  ?b   => ?a  <20359>  ?b	0.152173913	0.807692308	1	21	26	21	?a	0.0	0.0	0.0
?a  <19959>  ?f  ?f  <20219>  ?b   => ?a  <20359>  ?b	0.065217391	1	1	9	9	9	?a	0.0	0.0	0.0
?a  <19868>  ?f  ?f  <20447>  ?b   => ?a  <20359>  ?b	0.144927536	1	1	20	20	20	?a	0.0	0.0	0.0
?a  <19868>  ?f  ?f  <20219>  ?b   => ?a  <20359>  ?b	0.065217391	1	1	9	9	9	?a	0.0	0.0	0.0
?e  <20486>  ?a  ?e  <20510>  ?b   => ?a  <20359>  ?b	0.355072464	0.7	1	49	70	49	?a	0.0	0.0	0.0
?e  <20301>  ?a  ?e  <20510>  ?b   => ?a  <20359>  ?b	0.376811594	0.702702703	1	52	74	52	?a	0.0	0.0	0.0
?e  <19959>  ?a  ?e  <20428>  ?b   => ?a  <20359>  ?b	0.036231884	0.555555556	1	5	9	5	?a	0.0	0.0	0.0
?e  <19868>  ?a  ?e  <20428>  ?b   => ?a  <20359>  ?b	0.036231884	0.625	1	5	8	5	?a	0.0	0.0	0.0
?b  <19930>  ?f  ?a  <20659>  ?f   => ?a  <20578>  ?b	0.241350211	0.560784314	0.803370787	286	510	356	?a	0.0	0.0	0.0
?b  <19906>  ?f  ?a  <19981>  ?f   => ?a  <20578>  ?b	0.239662447	0.596638655	0.850299401	284	476	334	?a	0.0	0.0	0.0
?f  <19930>  ?b  ?a  <19981>  ?f   => ?a  <20578>  ?b	0.269198312	0.601886792	0.805555556	319	530	396	?a	0.0	0.0	0.0
?f  <19906>  ?b  ?a  <20659>  ?f   => ?a  <20578>  ?b	0.254008439	0.591355599	0.802666667	301	509	375	?a	0.0	0.0	0.0
?e  <19869>  ?a  ?e  <19930>  ?b   => ?a  <20578>  ?b	0.284388186	0.516079632	0.808153477	337	653	417	?a	0.0	0.0	0.0
?b  <19959>  ?f  ?a  <20831>  ?f   => ?a  <20932>  ?b	0.086956522	0.761904762	0.888888889	16	21	18	?a	0.0	0.0	0.0
?b  <19959>  ?f  ?a  <20463>  ?f   => ?a  <20932>  ?b	0.016304348	0.75	1	3	4	3	?a	0.0	0.0	0.0
?b  <19868>  ?f  ?a  <20831>  ?f   => ?a  <20932>  ?b	0.081521739	0.75	0.882352941	15	20	17	?a	0.0	0.0	0.0
?b  <19868>  ?f  ?a  <20463>  ?f   => ?a  <20932>  ?b	0.016304348	0.75	1	3	4	3	?a	0.0	0.0	0.0
?f  <20301>  ?b  ?a  <20447>  ?f   => ?a  <20932>  ?b	0.858695652	0.607692308	1	158	260	158	?a	0.0	0.0	0.0
?a  <20447>  ?f  ?f  <20486>  ?b   => ?a  <20932>  ?b	0.64673913	0.616580311	1	119	193	119	?a	0.0	0.0	0.0
?a  <20219>  ?f  ?f  <20301>  ?b   => ?a  <20932>  ?b	0.847826087	0.951219512	1	156	164	156	?a	0.0	0.0	0.0
?a  <20219>  ?f  ?f  <20486>  ?b   => ?a  <20932>  ?b	0.635869565	0.943548387	1	117	124	117	?a	0.0	0.0	0.0
?a  <20301>  ?f  ?f  <20447>  ?b   => ?a  <20932>  ?b	0.836956522	0.628571429	1	154	245	154	?a	0.0	0.0	0.0
?f  <20219>  ?b  ?a  <20301>  ?f   => ?a  <20932>  ?b	0.679347826	0.651041667	1	125	192	125	?a	0.0	0.0	0.0
?f  <20447>  ?b  ?a  <20486>  ?f   => ?a  <20932>  ?b	0.804347826	0.967320261	1	148	153	148	?a	0.0	0.0	0.0
?f  <20219>  ?b  ?a  <20486>  ?f   => ?a  <20932>  ?b	0.652173913	0.967741935	1	120	124	120	?a	0.0	0.0	0.0
?e  <19959>  ?a  ?e  <20270>  ?b   => ?a  <20932>  ?b	0.02173913	0.307692308	1	4	13	4	?a	0.0	0.0	0.0
?e  <19868>  ?a  ?e  <20270>  ?b   => ?a  <20932>  ?b	0.02173913	0.333333333	1	4	12	4	?a	0.0	0.0	0.0
?e  <20486>  ?a  ?e  <20703>  ?b   => ?a  <20932>  ?b	0.358695652	0.725274725	1	66	91	66	?a	0.0	0.0	0.0
?e  <20301>  ?a  ?e  <20703>  ?b   => ?a  <20932>  ?b	0.369565217	0.731182796	1	68	93	68	?a	0.0	0.0	0.0
?f  <20291>  ?a  ?b  <20322>  ?f   => ?a  <20683>  ?b	0.011235955	0.051282051	1	2	39	2	?a	0.0	0.0	0.0
?a  <20291>  ?f  ?b  <20322>  ?f   => ?a  <20683>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20683>  ?b  ?a  <20765>  ?f   => ?a  <20683>  ?b	0.252808989	0.97826087	1	45	46	45	?a	0.0	0.0	0.0
?a  <20097>  ?f  ?f  <20683>  ?b   => ?a  <20683>  ?b	0.252808989	0.97826087	1	45	46	45	?a	0.0	0.0	0.0
?a  <20291>  ?f  ?f  <20683>  ?b   => ?a  <20683>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19957>  ?f  ?f  <20319>  ?b   => ?a  <20683>  ?b	0.078651685	0.189189189	0.933333333	14	74	15	?a	0.0	0.0	0.0
?a  <20215>  ?f  ?f  <20319>  ?b   => ?a  <20683>  ?b	0.056179775	0.120481928	0.833333333	10	83	12	?a	0.0	0.0	0.0
?a  <20546>  ?f  ?f  <20683>  ?b   => ?a  <20683>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20683>  ?b  ?a  <20903>  ?f   => ?a  <20683>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20683>  ?b  ?e  <20765>  ?a   => ?a  <20683>  ?b	0.252808989	0.362903226	1	45	124	45	?a	0.0	0.0	0.0
?e  <20097>  ?a  ?e  <20683>  ?b   => ?a  <20683>  ?b	0.252808989	0.365853659	1	45	123	45	?a	0.0	0.0	0.0
?e  <20683>  ?b  ?e  <20903>  ?a   => ?a  <20683>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20291>  ?a  ?e  <20683>  ?b   => ?a  <20683>  ?b	0.011235955	0.052631579	1	2	38	2	?a	0.0	0.0	0.0
?e  <20546>  ?a  ?e  <20683>  ?b   => ?a  <20683>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19838>  ?b  ?b  <20213>  ?a   => ?a  <20930>  ?b	0.01529052	1	1	5	5	5	?b	0.0	0.0	0.0
?b  <20246>  ?f  ?a  <20626>  ?f   => ?a  <20930>  ?b	0.262996942	0.131097561	0.945054945	86	656	91	?b	0.0	0.0	0.0
?b  <20305>  ?f  ?a  <20930>  ?f   => ?a  <20930>  ?b	0.113149847	0.23125	0.948717949	37	160	39	?b	0.0	0.0	0.0
?b  <19841>  ?f  ?a  <20930>  ?f   => ?a  <20930>  ?b	0.122324159	0.168067227	0.816326531	40	238	49	?b	0.0	0.0	0.0
?f  <19993>  ?a  ?b  <20916>  ?f   => ?a  <20930>  ?b	0.012232416	0.129032258	0.8	4	31	5	?b	0.0	0.0	0.0
?b  <20223>  ?f  ?a  <20930>  ?f   => ?a  <20930>  ?b	0.018348624	0.072289157	1	6	83	6	?b	0.0	0.0	0.0
?f  <20213>  ?a  ?b  <20543>  ?f   => ?a  <20930>  ?b	0.012232416	0.8	0.8	4	5	5	?b	0.0	0.0	0.0
?b  <20208>  ?f  ?f  <20213>  ?a   => ?a  <20930>  ?b	0.01529052	0.12195122	0.833333333	5	41	6	?b	0.0	0.0	0.0
?b  <20208>  ?f  ?a  <20930>  ?f   => ?a  <20930>  ?b	0.018348624	0.6	1	6	10	6	?b	0.0	0.0	0.0
?b  <20472>  ?f  ?a  <20626>  ?f   => ?a  <20930>  ?b	0.01529052	0.192307692	1	5	26	5	?b	0.0	0.0	0.0
?b  <20748>  ?f  ?a  <20930>  ?f   => ?a  <20930>  ?b	0.012232416	1	1	4	4	4	?b	0.0	0.0	0.0
?f  <19907>  ?b  ?a  <20626>  ?f   => ?a  <20930>  ?b	0.024464832	0.285714286	1	8	28	8	?b	0.0	0.0	0.0
?a  <20626>  ?f  ?f  <20716>  ?b   => ?a  <20930>  ?b	0.290519878	0.913461538	0.95	95	104	100	?b	0.0	0.0	0.0
?f  <19841>  ?b  ?a  <20930>  ?f   => ?a  <20930>  ?b	0.122324159	0.412371134	0.952380952	40	97	42	?b	0.0	0.0	0.0
?f  <20305>  ?b  ?a  <20930>  ?f   => ?a  <20930>  ?b	0.113149847	0.26056338	0.840909091	37	142	44	?b	0.0	0.0	0.0
?f  <20516>  ?b  ?a  <20930>  ?f   => ?a  <20930>  ?b	0.051987768	0.653846154	0.80952381	17	26	21	?b	0.0	0.0	0.0
?f  <20048>  ?b  ?a  <20930>  ?f   => ?a  <20930>  ?b	0.027522936	0.155172414	1	9	58	9	?b	0.0	0.0	0.0
?f  <20748>  ?b  ?a  <20930>  ?f   => ?a  <20930>  ?b	0.012232416	0.666666667	0.8	4	6	5	?b	0.0	0.0	0.0
?f  <19931>  ?b  ?a  <20798>  ?f   => ?a  <20930>  ?b	0.012232416	0.5	1	4	8	4	?b	0.0	0.0	0.0
?e  <20366>  ?a  ?e  <20516>  ?b   => ?a  <20930>  ?b	0.01529052	0.277777778	1	5	18	5	?b	0.0	0.0	0.0
?f  <19945>  ?b  ?a  <20682>  ?f   => ?a  <20682>  ?b	0.050420168	1	1	6	6	6	?a	0.0	0.0	0.0
?f  <19993>  ?b  ?a  <20343>  ?f   => ?a  <20682>  ?b	0.016806723	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20343>  ?f  ?f  <20682>  ?b   => ?a  <20682>  ?b	0.016806723	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?a  <19907>  ?f  ?f  <20682>  ?b   => ?a  <20682>  ?b	0.016806723	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20343>  ?a  ?e  <20682>  ?b   => ?a  <20682>  ?b	0.016806723	0.4	1	2	5	2	?a	0.0	0.0	0.0
?e  <19907>  ?a  ?e  <20682>  ?b   => ?a  <20682>  ?b	0.016806723	0.5	1	2	4	2	?a	0.0	0.0	0.0
?e  <19945>  ?b  ?e  <20626>  ?a   => ?a  <20682>  ?b	0.058823529	0.155555556	0.875	7	45	8	?a	0.0	0.0	0.0
?e  <20366>  ?b  ?e  <20916>  ?a   => ?a  <20682>  ?b	0.016806723	0.166666667	1	2	12	2	?a	0.0	0.0	0.0
?a  <19941>  ?f  ?f  <20511>  ?b   => ?a  <20464>  ?b	0.183615819	0.8125	1	65	80	65	?a	0.0	0.0	0.0
?a  <20123>  ?f  ?f  <20464>  ?b   => ?a  <20464>  ?b	0.019774011	0.184210526	0.875	7	38	8	?a	0.0	0.0	0.0
?a  <20731>  ?f  ?f  <20896>  ?b   => ?a  <20464>  ?b	0.070621469	1	1	25	25	25	?a	0.0	0.0	0.0
?f  <20464>  ?b  ?a  <20731>  ?f   => ?a  <20464>  ?b	0.070621469	1	1	25	25	25	?a	0.0	0.0	0.0
?a  <19869>  ?f  ?f  <20464>  ?b   => ?a  <20464>  ?b	0.033898305	0.75	0.857142857	12	16	14	?a	0.0	0.0	0.0
?f  <20464>  ?b  ?a  <20659>  ?f   => ?a  <20464>  ?b	0.019774011	0.7	0.875	7	10	8	?a	0.0	0.0	0.0
?a  <20038>  ?f  ?f  <20464>  ?b   => ?a  <20464>  ?b	0.025423729	0.6	0.818181818	9	15	11	?a	0.0	0.0	0.0
?a  <19906>  ?f  ?f  <20464>  ?b   => ?a  <20464>  ?b	0.028248588	0.769230769	0.909090909	10	13	11	?a	0.0	0.0	0.0
?a  <19949>  ?f  ?f  <20464>  ?b   => ?a  <20464>  ?b	0.02259887	0.727272727	1	8	11	8	?a	0.0	0.0	0.0
?a  <19945>  ?f  ?f  <20464>  ?b   => ?a  <20464>  ?b	0.011299435	0.8	1	4	5	4	?a	0.0	0.0	0.0
?a  <19930>  ?f  ?f  <20464>  ?b   => ?a  <20464>  ?b	0.019774011	0.7	0.875	7	10	8	?a	0.0	0.0	0.0
?f  <20464>  ?b  ?a  <20502>  ?f   => ?a  <20464>  ?b	0.016949153	0.072289157	1	6	83	6	?a	0.0	0.0	0.0
?e  <20511>  ?b  ?e  <20682>  ?a   => ?a  <20464>  ?b	0.014124294	0.074626866	1	5	67	5	?a	0.0	0.0	0.0
?e  <19869>  ?a  ?e  <20464>  ?b   => ?a  <20464>  ?b	0.025423729	0.6	0.818181818	9	15	11	?a	0.0	0.0	0.0
?e  <20464>  ?b  ?e  <20731>  ?a   => ?a  <20464>  ?b	0.025423729	0.9	1	9	10	9	?a	0.0	0.0	0.0
?e  <19906>  ?a  ?e  <20464>  ?b   => ?a  <20464>  ?b	0.02259887	0.727272727	0.888888889	8	11	9	?a	0.0	0.0	0.0
?e  <19948>  ?a  ?e  <20464>  ?b   => ?a  <20464>  ?b	0.02259887	0.04	0.8	8	200	10	?a	0.0	0.0	0.0
?e  <20464>  ?b  ?e  <20659>  ?a   => ?a  <20464>  ?b	0.019774011	0.5	0.875	7	14	8	?a	0.0	0.0	0.0
?e  <19949>  ?a  ?e  <20464>  ?b   => ?a  <20464>  ?b	0.019774011	0.7	1	7	10	7	?a	0.0	0.0	0.0
?e  <19930>  ?a  ?e  <20464>  ?b   => ?a  <20464>  ?b	0.016949153	0.545454545	0.857142857	6	11	7	?a	0.0	0.0	0.0
?e  <20464>  ?b  ?e  <20502>  ?a   => ?a  <20464>  ?b	0.016949153	0.166666667	1	6	36	6	?a	0.0	0.0	0.0
?e  <19945>  ?a  ?e  <20464>  ?b   => ?a  <20464>  ?b	0.011299435	0.333333333	1	4	12	4	?a	0.0	0.0	0.0
?e  <19940>  ?b  ?e  <20331>  ?a   => ?a  <20464>  ?b	0.011299435	0.222222222	1	4	18	4	?a	0.0	0.0	0.0
?e  <19945>  ?a  ?e  <20896>  ?b   => ?a  <20464>  ?b	0.011299435	0.363636364	1	4	11	4	?a	0.0	0.0	0.0
?e  <20365>  ?b  ?e  <20931>  ?a   => ?a  <20464>  ?b	0.011299435	0.181818182	1	4	22	4	?a	0.0	0.0	0.0
?b  <20048>  ?a  ?a  <20223>  ?b   => ?a  <20137>  ?b	0.215762778	0.39812815	0.800289436	553	1389	691	?b	0.0	0.0	0.0
?a  <19798>  ?b  ?b  <20048>  ?a   => ?a  <20137>  ?b	0.030042918	0.785714286	0.810526316	77	98	95	?b	0.0	0.0	0.0
?b  <20048>  ?a  ?a  <20305>  ?b   => ?a  <20137>  ?b	0.013655872	0.777777778	0.853658537	35	45	41	?b	0.0	0.0	0.0
?b  <19798>  ?a  ?b  <20048>  ?a   => ?a  <20137>  ?b	0.287943816	0.785942492	0.9	738	939	820	?b	0.0	0.0	0.0
?b  <19798>  ?a  ?a  <20223>  ?b   => ?a  <20137>  ?b	0.303160359	0.853846154	0.905594406	777	910	858	?b	0.0	0.0	0.0
?b  <19798>  ?a  ?a  <20305>  ?b   => ?a  <20137>  ?b	0.045649629	0.854014599	0.879699248	117	137	133	?b	0.0	0.0	0.0
?b  <19798>  ?a  ?a  <20897>  ?b   => ?a  <20137>  ?b	0.023800234	0.968253968	1	61	63	61	?b	0.0	0.0	0.0
?b  <19798>  ?a  ?a  <20311>  ?b   => ?a  <20137>  ?b	0.015216543	0.847826087	0.886363636	39	46	44	?b	0.0	0.0	0.0
?b  <19798>  ?a  ?a  <20208>  ?b   => ?a  <20137>  ?b	0.011314865	0.805555556	0.90625	29	36	32	?b	0.0	0.0	0.0
?b  <19798>  ?a  ?b  <20863>  ?a   => ?a  <20137>  ?b	0.027311744	0.752688172	1	70	93	70	?b	0.0	0.0	0.0
?a  <20223>  ?b  ?b  <20305>  ?a   => ?a  <20137>  ?b	0.019508389	0.806451613	0.847457627	50	62	59	?b	0.0	0.0	0.0
?b  <19841>  ?a  ?a  <20223>  ?b   => ?a  <20137>  ?b	0.011705033	0.810810811	0.882352941	30	37	34	?b	0.0	0.0	0.0
?a  <20223>  ?b  ?b  <20863>  ?a   => ?a  <20137>  ?b	0.011314865	0.828571429	0.935483871	29	35	31	?b	0.0	0.0	0.0
?a  <19798>  ?b  ?a  <20223>  ?b   => ?a  <20137>  ?b	0.035895435	0.786324786	0.807017544	92	117	114	?b	0.0	0.0	0.0
?a  <20223>  ?b  ?a  <20305>  ?b   => ?a  <20137>  ?b	0.018728053	0.761904762	0.813559322	48	63	59	?b	0.0	0.0	0.0
?a  <20223>  ?b  ?a  <20897>  ?b   => ?a  <20137>  ?b	0.011705033	0.833333333	0.9375	30	36	32	?b	0.0	0.0	0.0
?f  <20501>  ?a  ?b  <20501>  ?f   => ?a  <19948>  ?b	0.014423077	0.444444444	0.857142857	12	27	14	?a	0.0	0.0	0.0
?f  <19948>  ?b  ?a  <19948>  ?f   => ?a  <19948>  ?b	0.551682692	0.813829787	0.813829787	459	564	564	?a	0.0	0.0	0.0
?a  <19937>  ?f  ?f  <19948>  ?b   => ?a  <19948>  ?b	0.085336538	0.77173913	0.806818182	71	92	88	?a	0.0	0.0	0.0
?f  <19948>  ?b  ?a  <20414>  ?f   => ?a  <19948>  ?b	0.052884615	0.977777778	0.977777778	44	45	45	?a	0.0	0.0	0.0
?e  <19948>  ?b  ?e  <20123>  ?a   => ?a  <19948>  ?b	0.087740385	0.784946237	0.973333333	73	93	75	?a	0.0	0.0	0.0
?e  <19948>  ?b  ?e  <20501>  ?a   => ?a  <19948>  ?b	0.073317308	0.693181818	0.802631579	61	88	76	?a	0.0	0.0	0.0
?e  <19948>  ?b  ?e  <20672>  ?a   => ?a  <19948>  ?b	0.057692308	0.872727273	0.979591837	48	55	49	?a	0.0	0.0	0.0
?e  <19948>  ?b  ?e  <20414>  ?a   => ?a  <19948>  ?b	0.039663462	0.825	0.916666667	33	40	36	?a	0.0	0.0	0.0
?e  <19877>  ?a  ?e  <19948>  ?b   => ?a  <19948>  ?b	0.03125	0.928571429	1	26	28	26	?a	0.0	0.0	0.0
?e  <19948>  ?b  ?e  <20624>  ?a   => ?a  <19948>  ?b	0.027644231	0.766666667	1	23	30	23	?a	0.0	0.0	0.0
?e  <19948>  ?b  ?e  <20558>  ?a   => ?a  <19948>  ?b	0.010817308	1	1	9	9	9	?a	0.0	0.0	0.0
?f  <19945>  ?b  ?a  <19988>  ?f   => ?a  <19945>  ?b	0.013274336	0.428571429	1	3	7	3	?a	0.0	0.0	0.0
?e  <19945>  ?b  ?e  <19988>  ?a   => ?a  <19945>  ?b	0.013274336	0.214285714	1	3	14	3	?a	0.0	0.0	0.0
?a  <20450>  ?b  ?a  <20781>  ?b   => ?a  <20023>  ?b	0.013944223	0.538461538	1	7	13	7	?a	0.0	0.0	0.0
?a  <20450>  ?b  ?a  <20761>  ?b   => ?a  <20023>  ?b	0.011952191	0.75	1	6	8	6	?a	0.0	0.0	0.0
?b  <20364>  ?f  ?a  <20450>  ?f   => ?a  <20023>  ?b	0.011952191	0.75	1	6	8	6	?a	0.0	0.0	0.0
?f  <20023>  ?b  ?a  <20699>  ?f   => ?a  <20023>  ?b	0.119521912	0.357142857	0.810810811	60	168	74	?a	0.0	0.0	0.0
?f  <20023>  ?b  ?a  <20783>  ?f   => ?a  <20023>  ?b	0.109561753	0.47008547	0.887096774	55	117	62	?a	0.0	0.0	0.0
?f  <20364>  ?b  ?a  <20450>  ?f   => ?a  <20023>  ?b	0.011952191	1	1	6	6	6	?a	0.0	0.0	0.0
?e  <20023>  ?b  ?e  <20699>  ?a   => ?a  <20023>  ?b	0.079681275	0.512820513	0.869565217	40	78	46	?a	0.0	0.0	0.0
?e  <20023>  ?b  ?e  <20783>  ?a   => ?a  <20023>  ?b	0.077689243	0.549295775	0.951219512	39	71	41	?a	0.0	0.0	0.0
?f  <20040>  ?b  ?a  <20246>  ?f   => ?a  <20548>  ?b	0.025641026	0.142857143	1	4	28	4	?a	0.0	0.0	0.0
?a  <20246>  ?f  ?f  <20450>  ?b   => ?a  <20548>  ?b	0.019230769	0.1875	1	3	16	3	?a	0.0	0.0	0.0
?a  <20023>  ?f  ?f  <20806>  ?b   => ?a  <20548>  ?b	0.012820513	0.025316456	1	2	79	2	?a	0.0	0.0	0.0
?a  <20781>  ?f  ?f  <20806>  ?b   => ?a  <20548>  ?b	0.012820513	0.038461538	1	2	52	2	?a	0.0	0.0	0.0
?e  <20033>  ?a  ?e  <20548>  ?b   => ?a  <20548>  ?b	0.012820513	0.181818182	1	2	11	2	?a	0.0	0.0	0.0
