Loading files... 
  Starting triples_ja.txt
  Finished triples_ja.txt, still running: 0
Loaded 77214 facts in 0.45 s using -66 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.8
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 2 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?a  <19865>  ?f  ?b  <20882>  ?f   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?f  <20796>  ?b   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?f  <20984>  ?b   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?f  <20893>  ?b   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?f  <21106>  ?b   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?f  <20882>  ?b   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?f  <20276>  ?b   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20942>  ?f  ?f  <21049>  ?b   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20821>  ?a  ?e  <21049>  ?b   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20288>  ?f  ?b  <20646>  ?f   => ?a  <20631>  ?b	0.237113402	0.624217119	0.837535014	299	479	357	?a	0.0	0.0	0.0
?b  <20051>  ?f  ?a  <20182>  ?f   => ?a  <20631>  ?b	0.243457573	0.639583333	0.897660819	307	480	342	?a	0.0	0.0	0.0
?e  <20617>  ?a  ?e  <20646>  ?b   => ?a  <20631>  ?b	0.279936558	0.531626506	0.802272727	353	664	440	?a	0.0	0.0	0.0
?a  <20169>  ?f  ?b  <20665>  ?f   => ?a  <20051>  ?b	0.249799197	0.63599182	0.871148459	311	489	357	?a	0.0	0.0	0.0
?a  <20182>  ?f  ?b  <20631>  ?f   => ?a  <20051>  ?b	0.245783133	0.620689655	0.874285714	306	493	350	?a	0.0	0.0	0.0
?b  <20358>  ?a  ?b  <20664>  ?a   => ?a  <20358>  ?b	0.02173913	1	1	4	4	4	?b	0.0	0.0	0.0
?f  <20283>  ?b  ?a  <20805>  ?f   => ?a  <20605>  ?b	0.01980198	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?a  <19971>  ?f  ?b  <21092>  ?f   => ?a  <19971>  ?b	0.014112903	0.875	0.875	7	8	8	?a	0.0	0.0	0.0
?a  <20245>  ?f  ?b  <20804>  ?f   => ?a  <20245>  ?b	0.015384615	0.153846154	1	2	13	2	?b	0.0	0.0	0.0
?a  <20245>  ?f  ?b  <20972>  ?f   => ?a  <20245>  ?b	0.030769231	0.666666667	1	4	6	4	?b	0.0	0.0	0.0
?b  <20113>  ?f  ?a  <20245>  ?f   => ?a  <20245>  ?b	0.023076923	0.75	1	3	4	3	?b	0.0	0.0	0.0
?a  <20245>  ?f  ?f  <20972>  ?b   => ?a  <20245>  ?b	0.030769231	0.666666667	1	4	6	4	?b	0.0	0.0	0.0
?f  <20113>  ?b  ?a  <20245>  ?f   => ?a  <20245>  ?b	0.023076923	0.333333333	1	3	9	3	?b	0.0	0.0	0.0
?a  <20245>  ?f  ?f  <20804>  ?b   => ?a  <20245>  ?b	0.015384615	0.25	1	2	8	2	?b	0.0	0.0	0.0
?f  <19865>  ?b  ?a  <20245>  ?f   => ?a  <20245>  ?b	0.015384615	1	1	2	2	2	?b	0.0	0.0	0.0
?a  <20245>  ?f  ?f  <20383>  ?b   => ?a  <20245>  ?b	0.015384615	0.111111111	1	2	18	2	?b	0.0	0.0	0.0
?a  <20523>  ?f  ?f  <21004>  ?b   => ?a  <21004>  ?b	0.045045045	0.625	0.833333333	5	8	6	?a	0.0	0.0	0.0
?a  <20727>  ?f  ?f  <21004>  ?b   => ?a  <21004>  ?b	0.045045045	0.357142857	1	5	14	5	?a	0.0	0.0	0.0
?a  <20927>  ?f  ?f  <21004>  ?b   => ?a  <21004>  ?b	0.081081081	0.75	1	9	12	9	?a	0.0	0.0	0.0
?f  <20806>  ?b  ?a  <20927>  ?f   => ?a  <21004>  ?b	0.036036036	1	1	4	4	4	?a	0.0	0.0	0.0
?a  <19847>  ?f  ?f  <21004>  ?b   => ?a  <21004>  ?b	0.063063063	1	1	7	7	7	?a	0.0	0.0	0.0
?a  <19847>  ?f  ?f  <20806>  ?b   => ?a  <21004>  ?b	0.036036036	1	1	4	4	4	?a	0.0	0.0	0.0
?a  <20205>  ?f  ?f  <21004>  ?b   => ?a  <21004>  ?b	0.018018018	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20927>  ?a  ?e  <21004>  ?b   => ?a  <21004>  ?b	0.081081081	0.6	1	9	15	9	?a	0.0	0.0	0.0
?e  <19847>  ?a  ?e  <21004>  ?b   => ?a  <21004>  ?b	0.063063063	0.583333333	1	7	12	7	?a	0.0	0.0	0.0
?e  <20523>  ?a  ?e  <21004>  ?b   => ?a  <21004>  ?b	0.045045045	0.192307692	0.833333333	5	26	6	?a	0.0	0.0	0.0
?e  <20727>  ?a  ?e  <21004>  ?b   => ?a  <21004>  ?b	0.036036036	0.181818182	1	4	22	4	?a	0.0	0.0	0.0
?e  <20205>  ?a  ?e  <21004>  ?b   => ?a  <21004>  ?b	0.018018018	0.333333333	1	2	6	2	?a	0.0	0.0	0.0
?e  <20806>  ?b  ?e  <20927>  ?a   => ?a  <21004>  ?b	0.036036036	0.5	1	4	8	4	?a	0.0	0.0	0.0
?e  <19847>  ?a  ?e  <20806>  ?b   => ?a  <21004>  ?b	0.036036036	0.8	1	4	5	4	?a	0.0	0.0	0.0
?b  <20350>  ?a  ?b  <20618>  ?a   => ?a  <20350>  ?b	0.01552795	1	1	5	5	5	?a	0.0	0.0	0.0
?b  <20618>  ?a  ?a  <20618>  ?b   => ?a  <20350>  ?b	0.01242236	1	1	4	4	4	?a	0.0	0.0	0.0
?f  <19889>  ?a  ?b  <20618>  ?f   => ?a  <20350>  ?b	0.01552795	0.833333333	0.833333333	5	6	6	?a	0.0	0.0	0.0
?a  <19889>  ?f  ?b  <20618>  ?f   => ?a  <20350>  ?b	0.01552795	0.833333333	0.833333333	5	6	6	?a	0.0	0.0	0.0
?a  <19889>  ?f  ?f  <20350>  ?b   => ?a  <20350>  ?b	0.01552795	0.833333333	0.833333333	5	6	6	?a	0.0	0.0	0.0
?e  <19889>  ?a  ?e  <20350>  ?b   => ?a  <20350>  ?b	0.01552795	0.833333333	0.833333333	5	6	6	?a	0.0	0.0	0.0
?f  <19834>  ?b  ?a  <19834>  ?f   => ?a  <19834>  ?b	0.166666667	0.818181818	0.818181818	18	22	22	?a	0.0	0.0	0.0
?a  <19834>  ?f  ?f  <20911>  ?b   => ?a  <19834>  ?b	0.101851852	0.846153846	0.846153846	11	13	13	?a	0.0	0.0	0.0
?a  <20467>  ?f  ?f  <20911>  ?b   => ?a  <19834>  ?b	0.018518519	0.5	1	2	4	2	?a	0.0	0.0	0.0
?a  <20123>  ?b  ?a  <20838>  ?b   => ?a  <21005>  ?b	0.02027027	0.25	1	3	12	3	?a	0.0	0.0	0.0
?a  <19848>  ?f  ?b  <21092>  ?f   => ?a  <21005>  ?b	0.040540541	0.75	1	6	8	6	?a	0.0	0.0	0.0
?b  <19877>  ?f  ?f  <20458>  ?a   => ?a  <21005>  ?b	0.033783784	0.454545455	1	5	11	5	?a	0.0	0.0	0.0
?b  <19877>  ?f  ?a  <20458>  ?f   => ?a  <21005>  ?b	0.047297297	0.583333333	1	7	12	7	?a	0.0	0.0	0.0
?f  <20123>  ?b  ?a  <20664>  ?f   => ?a  <21005>  ?b	0.033783784	0.070422535	1	5	71	5	?a	0.0	0.0	0.0
?f  <20123>  ?b  ?a  <20459>  ?f   => ?a  <21005>  ?b	0.033783784	0.119047619	1	5	42	5	?a	0.0	0.0	0.0
?a  <20458>  ?f  ?f  <21005>  ?b   => ?a  <21005>  ?b	0.263513514	0.764705882	1	39	51	39	?a	0.0	0.0	0.0
?f  <20137>  ?b  ?a  <20458>  ?f   => ?a  <21005>  ?b	0.054054054	0.4	0.8	8	20	10	?a	0.0	0.0	0.0
?a  <19833>  ?f  ?f  <20137>  ?b   => ?a  <21005>  ?b	0.027027027	0.666666667	0.8	4	6	5	?a	0.0	0.0	0.0
?a  <20855>  ?f  ?f  <21005>  ?b   => ?a  <21005>  ?b	0.013513514	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20458>  ?a  ?e  <21005>  ?b   => ?a  <21005>  ?b	0.263513514	0.639344262	1	39	61	39	?a	0.0	0.0	0.0
?e  <20855>  ?a  ?e  <21005>  ?b   => ?a  <21005>  ?b	0.013513514	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20123>  ?b  ?e  <20671>  ?a   => ?a  <21005>  ?b	0.033783784	0.05952381	0.833333333	5	84	6	?a	0.0	0.0	0.0
?e  <20123>  ?b  ?e  <21021>  ?a   => ?a  <21005>  ?b	0.033783784	0.065789474	1	5	76	5	?a	0.0	0.0	0.0
?f  <20437>  ?b  ?a  <21088>  ?f   => ?a  <20437>  ?b	0.305712492	0.953033268	0.958661417	487	511	508	?a	0.0	0.0	0.0
?f  <20437>  ?b  ?a  <20933>  ?f   => ?a  <20437>  ?b	0.348399247	0.978835979	0.987544484	555	567	562	?a	0.0	0.0	0.0
?a  <19993>  ?f  ?f  <20437>  ?b   => ?a  <20437>  ?b	0.30257376	0.965931864	0.969818913	482	499	497	?a	0.0	0.0	0.0
?f  <20437>  ?b  ?a  <20618>  ?f   => ?a  <20437>  ?b	0.158819837	0.984435798	0.98828125	253	257	256	?a	0.0	0.0	0.0
?a  <20217>  ?f  ?f  <20437>  ?b   => ?a  <20437>  ?b	0.075329567	0.991735537	0.991735537	120	121	121	?a	0.0	0.0	0.0
?a  <20350>  ?f  ?f  <20437>  ?b   => ?a  <20437>  ?b	0.159447583	0.9921875	0.9921875	254	256	256	?a	0.0	0.0	0.0
?e  <20437>  ?b  ?e  <21088>  ?a   => ?a  <20437>  ?b	0.303201507	0.759433962	0.967935872	483	636	499	?a	0.0	0.0	0.0
?e  <19993>  ?a  ?e  <20437>  ?b   => ?a  <20437>  ?b	0.300690521	0.754330709	0.969635628	479	635	494	?a	0.0	0.0	0.0
?e  <20437>  ?b  ?e  <20933>  ?a   => ?a  <20437>  ?b	0.175768989	0.790960452	0.912052117	280	354	307	?a	0.0	0.0	0.0
?e  <20437>  ?b  ?e  <20618>  ?a   => ?a  <20437>  ?b	0.16007533	0.861486486	0.992217899	255	296	257	?a	0.0	0.0	0.0
?e  <20350>  ?a  ?e  <20437>  ?b   => ?a  <20437>  ?b	0.156308851	0.824503311	0.988095238	249	302	252	?a	0.0	0.0	0.0
?e  <20286>  ?a  ?e  <20437>  ?b   => ?a  <20437>  ?b	0.102950408	0.663967611	0.872340426	164	247	188	?a	0.0	0.0	0.0
?e  <20217>  ?a  ?e  <20437>  ?b   => ?a  <20437>  ?b	0.042686755	0.673267327	0.8	68	101	85	?a	0.0	0.0	0.0
?b  <20100>  ?f  ?a  <20664>  ?f   => ?a  <20901>  ?b	0.011627907	0.042857143	1	3	70	3	?a	0.0	0.0	0.0
?b  <20518>  ?f  ?a  <20901>  ?f   => ?a  <20901>  ?b	0.019379845	1	1	5	5	5	?a	0.0	0.0	0.0
?a  <20113>  ?b  ?b  <20871>  ?a   => ?a  <20870>  ?b	0.028688525	0.583333333	1	7	12	7	?b	0.0	0.0	0.0
?b  <19855>  ?f  ?a  <20113>  ?f   => ?a  <20870>  ?b	0.020491803	0.217391304	0.833333333	5	23	6	?b	0.0	0.0	0.0
?a  <20113>  ?f  ?b  <21036>  ?f   => ?a  <20870>  ?b	0.012295082	1	1	3	3	3	?b	0.0	0.0	0.0
?f  <20511>  ?a  ?b  <20612>  ?f   => ?a  <20433>  ?b	0.013513514	1	1	2	2	2	?b	0.0	0.0	0.0
?a  <20433>  ?f  ?f  <20682>  ?b   => ?a  <20433>  ?b	0.033783784	0.714285714	1	5	7	5	?b	0.0	0.0	0.0
?e  <20511>  ?a  ?e  <20784>  ?b   => ?a  <20433>  ?b	0.013513514	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?a  <19993>  ?f  ?b  <20286>  ?f   => ?a  <20217>  ?b	0.028571429	0.029411765	0.8	4	136	5	?a	0.0	0.0	0.0
?f  <20217>  ?b  ?a  <20246>  ?f   => ?a  <20217>  ?b	0.057142857	1	1	8	8	8	?a	0.0	0.0	0.0
?f  <20217>  ?b  ?a  <20621>  ?f   => ?a  <20217>  ?b	0.042857143	1	1	6	6	6	?a	0.0	0.0	0.0
?f  <20217>  ?b  ?a  <20286>  ?f   => ?a  <20217>  ?b	0.014285714	0.057142857	1	2	35	2	?a	0.0	0.0	0.0
?e  <20217>  ?b  ?e  <20246>  ?a   => ?a  <20217>  ?b	0.057142857	0.888888889	1	8	9	8	?a	0.0	0.0	0.0
?e  <20217>  ?b  ?e  <20621>  ?a   => ?a  <20217>  ?b	0.042857143	1	1	6	6	6	?a	0.0	0.0	0.0
?e  <20217>  ?b  ?e  <20286>  ?a   => ?a  <20217>  ?b	0.014285714	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?a  <19845>  ?f  ?b  <19977>  ?f   => ?a  <20540>  ?b	0.014285714	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20950>  ?b  ?a  <21105>  ?f   => ?a  <20540>  ?b	0.671428571	0.844311377	1	141	167	141	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <21105>  ?f   => ?a  <20540>  ?b	0.595238095	0.82781457	1	125	151	125	?a	0.0	0.0	0.0
?f  <20367>  ?b  ?a  <20675>  ?f   => ?a  <20540>  ?b	0.471428571	0.81147541	1	99	122	99	?a	0.0	0.0	0.0
?a  <19845>  ?f  ?f  <19977>  ?b   => ?a  <20540>  ?b	0.014285714	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <20225>  ?f  ?f  <20367>  ?b   => ?a  <20540>  ?b	0.295238095	0.815789474	1	62	76	62	?a	0.0	0.0	0.0
?a  <20090>  ?f  ?f  <20212>  ?b   => ?a  <20540>  ?b	0.071428571	0.833333333	1	15	18	15	?a	0.0	0.0	0.0
?f  <20212>  ?b  ?a  <20705>  ?f   => ?a  <20540>  ?b	0.066666667	0.823529412	1	14	17	14	?a	0.0	0.0	0.0
?a  <20367>  ?f  ?f  <20950>  ?b   => ?a  <20212>  ?b	0.844444444	0.946058091	1	228	241	228	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <20367>  ?f   => ?a  <20212>  ?b	0.722222222	0.874439462	0.9375	195	223	208	?a	0.0	0.0	0.0
?f  <20367>  ?b  ?a  <20950>  ?f   => ?a  <20212>  ?b	0.737037037	0.925581395	0.995	199	215	200	?a	0.0	0.0	0.0
?a  <19827>  ?f  ?f  <20367>  ?b   => ?a  <20212>  ?b	0.677777778	0.953125	0.994565217	183	192	184	?a	0.0	0.0	0.0
?e  <20540>  ?b  ?e  <20705>  ?a   => ?a  <20212>  ?b	0.044444444	0.923076923	1	12	13	12	?a	0.0	0.0	0.0
?e  <20090>  ?a  ?e  <20540>  ?b   => ?a  <20212>  ?b	0.044444444	0.75	0.857142857	12	16	14	?a	0.0	0.0	0.0
?e  <19827>  ?a  ?e  <20886>  ?b   => ?a  <20212>  ?b	0.366666667	0.860869565	1	99	115	99	?a	0.0	0.0	0.0
?e  <20886>  ?b  ?e  <20950>  ?a   => ?a  <20212>  ?b	0.392592593	0.929824561	1	106	114	106	?a	0.0	0.0	0.0
?f  <20225>  ?b  ?a  <20950>  ?f   => ?a  <19916>  ?b	0.345679012	0.8	0.98245614	56	70	57	?a	0.0	0.0	0.0
?f  <20675>  ?b  ?a  <20950>  ?f   => ?a  <19916>  ?b	0.75308642	0.847222222	0.991869919	122	144	123	?a	0.0	0.0	0.0
?a  <19827>  ?f  ?f  <20225>  ?b   => ?a  <19916>  ?b	0.327160494	0.898305085	0.981481481	53	59	54	?a	0.0	0.0	0.0
?a  <19827>  ?f  ?f  <20675>  ?b   => ?a  <19916>  ?b	0.679012346	0.88	0.990990991	110	125	111	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <20520>  ?f   => ?a  <19916>  ?b	0.185185185	0.967741935	0.967741935	30	31	31	?a	0.0	0.0	0.0
?a  <20520>  ?f  ?f  <20950>  ?b   => ?a  <19916>  ?b	0.185185185	0.967741935	1	30	31	30	?a	0.0	0.0	0.0
?e  <19827>  ?a  ?e  <20343>  ?b   => ?a  <19916>  ?b	0.364197531	0.819444444	1	59	72	59	?a	0.0	0.0	0.0
?e  <19845>  ?b  ?e  <20705>  ?a   => ?a  <19916>  ?b	0.061728395	0.909090909	1	10	11	10	?a	0.0	0.0	0.0
?e  <19845>  ?b  ?e  <20090>  ?a   => ?a  <19916>  ?b	0.049382716	0.615384615	0.8	8	13	10	?a	0.0	0.0	0.0
?e  <20343>  ?b  ?e  <20950>  ?a   => ?a  <19916>  ?b	0.37654321	0.897058824	1	61	68	61	?a	0.0	0.0	0.0
?a  <20090>  ?f  ?f  <20675>  ?b   => ?a  <21053>  ?b	0.073770492	0.818181818	0.9	9	11	10	?a	0.0	0.0	0.0
?f  <20675>  ?b  ?a  <20705>  ?f   => ?a  <21053>  ?b	0.081967213	0.909090909	1	10	11	10	?a	0.0	0.0	0.0
?a  <20090>  ?f  ?f  <20225>  ?b   => ?a  <21053>  ?b	0.032786885	0.666666667	0.8	4	6	5	?a	0.0	0.0	0.0
?f  <20225>  ?b  ?a  <20705>  ?f   => ?a  <21053>  ?b	0.032786885	0.8	1	4	5	4	?a	0.0	0.0	0.0
?f  <20950>  ?b  ?a  <21095>  ?f   => ?a  <21053>  ?b	0.049180328	0.857142857	1	6	7	6	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <21095>  ?f   => ?a  <21053>  ?b	0.040983607	0.833333333	1	5	6	5	?a	0.0	0.0	0.0
?e  <19912>  ?b  ?e  <20705>  ?a   => ?a  <21053>  ?b	0.024590164	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <19912>  ?b  ?e  <20090>  ?a   => ?a  <21053>  ?b	0.024590164	0.75	1	3	4	3	?a	0.0	0.0	0.0
?e  <20116>  ?b  ?e  <20950>  ?a   => ?a  <21053>  ?b	0.385245902	0.94	1	47	50	47	?a	0.0	0.0	0.0
?e  <19827>  ?a  ?e  <20116>  ?b   => ?a  <21053>  ?b	0.368852459	0.9	1	45	50	45	?a	0.0	0.0	0.0
?e  <20819>  ?a  ?e  <20844>  ?b   => ?a  <20844>  ?b	0.073825503	0.101382488	0.956521739	22	217	23	?a	0.0	0.0	0.0
?a  <20942>  ?f  ?b  <21021>  ?f   => ?a  <20100>  ?b	0.074380165	0.089108911	0.9	9	101	10	?b	0.0	0.0	0.0
?a  <19838>  ?f  ?b  <20872>  ?f   => ?a  <20100>  ?b	0.016528926	0.166666667	1	2	12	2	?b	0.0	0.0	0.0
?b  <20287>  ?f  ?a  <20942>  ?f   => ?a  <20100>  ?b	0.033057851	0.045977011	1	4	87	4	?b	0.0	0.0	0.0
?a  <19838>  ?f  ?b  <20772>  ?f   => ?a  <20100>  ?b	0.024793388	0.75	1	3	4	3	?b	0.0	0.0	0.0
?f  <20061>  ?b  ?a  <20942>  ?f   => ?a  <20100>  ?b	0.066115702	0.2	1	8	40	8	?b	0.0	0.0	0.0
?f  <20671>  ?b  ?a  <20942>  ?f   => ?a  <20100>  ?b	0.016528926	0.071428571	1	2	28	2	?b	0.0	0.0	0.0
?f  <20613>  ?b  ?a  <20942>  ?f   => ?a  <20100>  ?b	0.016528926	0.068965517	1	2	29	2	?b	0.0	0.0	0.0
?a  <19838>  ?f  ?f  <20324>  ?b   => ?a  <20100>  ?b	0.033057851	1	1	4	4	4	?b	0.0	0.0	0.0
?e  <20664>  ?b  ?e  <20901>  ?a   => ?a  <20100>  ?b	0.016528926	0.023255814	1	2	86	2	?b	0.0	0.0	0.0
?b  <20225>  ?f  ?a  <20520>  ?f   => ?a  <20950>  ?b	0.01910828	1	1	6	6	6	?a	0.0	0.0	0.0
?a  <19868>  ?f  ?b  <19960>  ?f   => ?a  <20950>  ?b	0.012738854	0.666666667	0.8	4	6	5	?a	0.0	0.0	0.0
?e  <20675>  ?a  ?e  <21105>  ?b   => ?a  <20950>  ?b	0.232484076	0.890243902	0.973333333	73	82	75	?a	0.0	0.0	0.0
?e  <20225>  ?a  ?e  <21105>  ?b   => ?a  <20950>  ?b	0.168789809	0.981481481	1	53	54	53	?a	0.0	0.0	0.0
?e  <19827>  ?a  ?e  <20367>  ?b   => ?a  <20950>  ?b	0.401273885	0.926470588	0.984375	126	136	128	?a	0.0	0.0	0.0
?e  <20367>  ?b  ?e  <20950>  ?a   => ?a  <20950>  ?b	0.394904459	0.976377953	0.984126984	124	127	126	?a	0.0	0.0	0.0
?e  <20212>  ?b  ?e  <20367>  ?a   => ?a  <20950>  ?b	0.270700637	0.965909091	0.977011494	85	88	87	?a	0.0	0.0	0.0
?e  <19916>  ?a  ?e  <20934>  ?b   => ?a  <20950>  ?b	0.168789809	0.981481481	1	53	54	53	?a	0.0	0.0	0.0
?e  <20540>  ?b  ?e  <21105>  ?a   => ?a  <20950>  ?b	0.191082803	0.882352941	0.909090909	60	68	66	?a	0.0	0.0	0.0
?e  <20771>  ?b  ?e  <21053>  ?a   => ?a  <20950>  ?b	0.187898089	0.855072464	0.921875	59	69	64	?a	0.0	0.0	0.0
?e  <21053>  ?b  ?e  <21095>  ?a   => ?a  <20950>  ?b	0.012738854	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <20212>  ?a  ?e  <20886>  ?b   => ?a  <20950>  ?b	0.194267516	0.983870968	1	61	62	61	?a	0.0	0.0	0.0
?e  <20675>  ?b  ?e  <20705>  ?a   => ?a  <20950>  ?b	0.047770701	0.9375	1	15	16	15	?a	0.0	0.0	0.0
?e  <20090>  ?a  ?e  <20675>  ?b   => ?a  <20950>  ?b	0.047770701	0.789473684	0.882352941	15	19	17	?a	0.0	0.0	0.0
?e  <20225>  ?b  ?e  <20705>  ?a   => ?a  <20950>  ?b	0.02866242	0.818181818	1	9	11	9	?a	0.0	0.0	0.0
?e  <20090>  ?a  ?e  <20225>  ?b   => ?a  <20950>  ?b	0.02866242	0.9	1	9	10	9	?a	0.0	0.0	0.0
?e  <19845>  ?b  ?e  <20905>  ?a   => ?a  <20950>  ?b	0.01910828	0.857142857	1	6	7	6	?a	0.0	0.0	0.0
?e  <19916>  ?b  ?e  <20520>  ?a   => ?a  <20950>  ?b	0.035031847	0.916666667	1	11	12	11	?a	0.0	0.0	0.0
?e  <20068>  ?a  ?e  <20343>  ?b   => ?a  <20950>  ?b	0.01910828	0.857142857	1	6	7	6	?a	0.0	0.0	0.0
?f  <19958>  ?a  ?b  <19958>  ?f   => ?a  <20819>  ?b	0.050943396	0.658536585	0.830769231	54	82	65	?a	0.0	0.0	0.0
?b  <19958>  ?f  ?a  <20819>  ?f   => ?a  <20819>  ?b	0.430188679	0.850746269	0.850746269	456	536	536	?a	0.0	0.0	0.0
?f  <20015>  ?a  ?b  <20015>  ?f   => ?a  <20819>  ?b	0.022641509	0.774193548	0.923076923	24	31	26	?a	0.0	0.0	0.0
?e  <19958>  ?a  ?e  <20819>  ?b   => ?a  <20819>  ?b	0.118867925	0.79245283	0.940298507	126	159	134	?a	0.0	0.0	0.0
?e  <20015>  ?a  ?e  <20819>  ?b   => ?a  <20819>  ?b	0.061320755	0.764705882	0.833333333	65	85	78	?a	0.0	0.0	0.0
?e  <20011>  ?a  ?e  <20819>  ?b   => ?a  <20819>  ?b	0.044339623	0.87037037	0.87037037	47	54	54	?a	0.0	0.0	0.0
?a  <20943>  ?f  ?f  <21001>  ?b   => ?a  <20264>  ?b	0.289198606	0.100120627	0.965116279	83	829	86	?a	0.0	0.0	0.0
?a  <19823>  ?f  ?f  <20264>  ?b   => ?a  <20264>  ?b	0.114982578	0.251908397	0.942857143	33	131	35	?a	0.0	0.0	0.0
?a  <19864>  ?f  ?f  <20264>  ?b   => ?a  <20264>  ?b	0.066202091	0.452380952	0.95	19	42	20	?a	0.0	0.0	0.0
?e  <19823>  ?a  ?e  <20264>  ?b   => ?a  <20264>  ?b	0.118466899	0.11038961	0.871794872	34	308	39	?a	0.0	0.0	0.0
?e  <19864>  ?a  ?e  <20264>  ?b   => ?a  <20264>  ?b	0.073170732	0.259259259	0.954545455	21	81	22	?a	0.0	0.0	0.0
?b  <20153>  ?a  ?a  <20664>  ?b   => ?a  <20153>  ?b	0.042194093	0.588235294	0.833333333	10	17	12	?b	0.0	0.0	0.0
?b  <20153>  ?a  ?a  <21021>  ?b   => ?a  <20153>  ?b	0.037974684	0.692307692	0.818181818	9	13	11	?b	0.0	0.0	0.0
?f  <20316>  ?b  ?a  <21024>  ?f   => ?a  <21024>  ?b	0.028037383	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <20927>  ?a  ?e  <21024>  ?b   => ?a  <21024>  ?b	0.018691589	0.333333333	1	2	6	2	?a	0.0	0.0	0.0
?a  <20621>  ?f  ?f  <20678>  ?b   => ?a  <20678>  ?b	0.192307692	1	1	20	20	20	?a	0.0	0.0	0.0
?a  <20246>  ?f  ?f  <20678>  ?b   => ?a  <20678>  ?b	0.192307692	1	1	20	20	20	?a	0.0	0.0	0.0
?f  <20593>  ?b  ?a  <21043>  ?f   => ?a  <20678>  ?b	0.317307692	1	1	33	33	33	?a	0.0	0.0	0.0
?a  <20286>  ?f  ?f  <20678>  ?b   => ?a  <20678>  ?b	0.019230769	0.4	1	2	5	2	?a	0.0	0.0	0.0
?e  <20286>  ?a  ?e  <20593>  ?b   => ?a  <20678>  ?b	0.278846154	0.644444444	1	29	45	29	?a	0.0	0.0	0.0
?e  <20246>  ?a  ?e  <20678>  ?b   => ?a  <20678>  ?b	0.192307692	0.606060606	1	20	33	20	?a	0.0	0.0	0.0
?e  <20621>  ?a  ?e  <20678>  ?b   => ?a  <20678>  ?b	0.192307692	0.606060606	1	20	33	20	?a	0.0	0.0	0.0
?e  <20286>  ?a  ?e  <20678>  ?b   => ?a  <20678>  ?b	0.019230769	0.051282051	1	2	39	2	?a	0.0	0.0	0.0
?e  <20437>  ?b  ?e  <20574>  ?a   => ?a  <20678>  ?b	0.038461538	0.153846154	0.8	4	26	5	?a	0.0	0.0	0.0
?b  <20671>  ?a  ?a  <20671>  ?b   => ?a  <20459>  ?b	0.02284264	0.818181818	0.818181818	9	11	11	?b	0.0	0.0	0.0
?a  <20117>  ?b  ?b  <20671>  ?a   => ?a  <20459>  ?b	0.012690355	0.714285714	0.833333333	5	7	6	?b	0.0	0.0	0.0
?b  <20671>  ?a  ?b  <20687>  ?a   => ?a  <20459>  ?b	0.015228426	0.857142857	0.857142857	6	7	7	?b	0.0	0.0	0.0
?a  <20671>  ?b  ?b  <21021>  ?a   => ?a  <20459>  ?b	0.035532995	0.666666667	0.875	14	21	16	?b	0.0	0.0	0.0
?b  <20687>  ?a  ?b  <21021>  ?a   => ?a  <20459>  ?b	0.012690355	0.833333333	0.833333333	5	6	6	?b	0.0	0.0	0.0
