Loading files... 
  Starting triples_en.txt
  Finished triples_en.txt, still running: 0
Loaded 115722 facts in 1.08 s using 10 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.8
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 2 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?e  <20081>  ?b  ?e  <20609>  ?a   => ?a  <20081>  ?b	0.013793103	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20812>  ?b  ?a  <21087>  ?b   => ?a  <20308>  ?b	0.016853933	0.3	1	3	10	3	?a	0.0	0.0	0.0
?b  <20034>  ?f  ?a  <20464>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?b  <20034>  ?f  ?a  <20669>  ?f   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20299>  ?b  ?a  <20464>  ?f   => ?a  <20308>  ?b	0.264044944	0.903846154	0.979166667	47	52	48	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20999>  ?f   => ?a  <20308>  ?b	0.505617978	1	1	90	90	90	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20463>  ?f   => ?a  <20308>  ?b	0.505617978	1	1	90	90	90	?a	0.0	0.0	0.0
?f  <20299>  ?b  ?a  <20669>  ?f   => ?a  <20308>  ?b	0.123595506	0.916666667	1	22	24	22	?a	0.0	0.0	0.0
?f  <20299>  ?b  ?a  <20526>  ?f   => ?a  <20308>  ?b	0.04494382	0.888888889	1	8	9	8	?a	0.0	0.0	0.0
?a  <20013>  ?f  ?f  <20299>  ?b   => ?a  <20308>  ?b	0.02247191	1	1	4	4	4	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <21022>  ?f   => ?a  <20308>  ?b	0.235955056	0.893617021	0.954545455	42	47	44	?a	0.0	0.0	0.0
?f  <20764>  ?b  ?a  <21022>  ?f   => ?a  <20308>  ?b	0.011235955	0.4	1	2	5	2	?a	0.0	0.0	0.0
?f  <20299>  ?b  ?a  <21052>  ?f   => ?a  <20308>  ?b	0.084269663	0.833333333	1	15	18	15	?a	0.0	0.0	0.0
?f  <20299>  ?b  ?a  <20398>  ?f   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <21171>  ?f   => ?a  <20308>  ?b	0.073033708	0.866666667	0.928571429	13	15	14	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20767>  ?f   => ?a  <20308>  ?b	0.056179775	0.909090909	0.909090909	10	11	11	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20760>  ?f   => ?a  <20308>  ?b	0.084269663	0.9375	0.9375	15	16	16	?a	0.0	0.0	0.0
?f  <20299>  ?b  ?a  <20366>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20510>  ?f   => ?a  <20308>  ?b	0.078651685	0.933333333	0.933333333	14	15	15	?a	0.0	0.0	0.0
?a  <20005>  ?f  ?f  <20299>  ?b   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20404>  ?b  ?a  <20890>  ?f   => ?a  <20308>  ?b	0.028089888	1	1	5	5	5	?a	0.0	0.0	0.0
?f  <20834>  ?b  ?a  <20890>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20121>  ?b  ?a  <20890>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <20353>  ?f  ?f  <20404>  ?b   => ?a  <20308>  ?b	0.028089888	1	1	5	5	5	?a	0.0	0.0	0.0
?f  <20121>  ?b  ?a  <20353>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <20353>  ?f  ?f  <20834>  ?b   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20623>  ?f   => ?a  <20308>  ?b	0.039325843	1	1	7	7	7	?a	0.0	0.0	0.0
?a  <20090>  ?f  ?f  <20308>  ?b   => ?a  <20308>  ?b	0.04494382	0.888888889	0.888888889	8	9	9	?a	0.0	0.0	0.0
?a  <20291>  ?f  ?f  <20308>  ?b   => ?a  <20308>  ?b	0.039325843	1	1	7	7	7	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <21132>  ?f   => ?a  <20308>  ?b	0.039325843	1	1	7	7	7	?a	0.0	0.0	0.0
?a  <20251>  ?f  ?f  <20308>  ?b   => ?a  <20308>  ?b	0.016853933	0.5	1	3	6	3	?a	0.0	0.0	0.0
?f  <20404>  ?b  ?a  <20894>  ?f   => ?a  <20308>  ?b	0.028089888	1	1	5	5	5	?a	0.0	0.0	0.0
?f  <20834>  ?b  ?a  <20894>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20121>  ?b  ?a  <20894>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20404>  ?b  ?a  <20625>  ?f   => ?a  <20308>  ?b	0.028089888	1	1	5	5	5	?a	0.0	0.0	0.0
?a  <20625>  ?f  ?f  <20834>  ?b   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20121>  ?b  ?a  <20625>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <20064>  ?f  ?f  <20308>  ?b   => ?a  <20308>  ?b	0.02247191	1	1	4	4	4	?a	0.0	0.0	0.0
?f  <20404>  ?b  ?a  <20425>  ?f   => ?a  <20308>  ?b	0.028089888	1	1	5	5	5	?a	0.0	0.0	0.0
?f  <20121>  ?b  ?a  <20425>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <20425>  ?f  ?f  <20834>  ?b   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20404>  ?b  ?a  <21009>  ?f   => ?a  <20308>  ?b	0.028089888	1	1	5	5	5	?a	0.0	0.0	0.0
?f  <20121>  ?b  ?a  <21009>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20834>  ?b  ?a  <21009>  ?f   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20895>  ?f   => ?a  <20308>  ?b	0.02247191	1	1	4	4	4	?a	0.0	0.0	0.0
?a  <20185>  ?f  ?f  <20299>  ?b   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20135>  ?f  ?f  <20308>  ?b   => ?a  <20308>  ?b	0.02247191	1	1	4	4	4	?a	0.0	0.0	0.0
?a  <20259>  ?f  ?f  <20308>  ?b   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20536>  ?f   => ?a  <20308>  ?b	0.02247191	0.8	0.8	4	5	5	?a	0.0	0.0	0.0
?a  <20302>  ?f  ?f  <20308>  ?b   => ?a  <20308>  ?b	0.02247191	0.8	0.8	4	5	5	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <21064>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20427>  ?f   => ?a  <20308>  ?b	0.011235955	0.5	1	2	4	2	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20747>  ?f   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20791>  ?f   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20308>  ?b  ?a  <20679>  ?f   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20299>  ?b  ?e  <20498>  ?a   => ?a  <20308>  ?b	0.196629213	0.673076923	0.972222222	35	52	36	?a	0.0	0.0	0.0
?e  <20299>  ?b  ?e  <20806>  ?a   => ?a  <20308>  ?b	0.06741573	0.923076923	1	12	13	12	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20463>  ?a   => ?a  <20308>  ?b	0.505617978	0.957446809	1	90	94	90	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20999>  ?a   => ?a  <20308>  ?b	0.505617978	0.957446809	1	90	94	90	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20760>  ?a   => ?a  <20308>  ?b	0.084269663	0.555555556	0.9375	15	27	16	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20510>  ?a   => ?a  <20308>  ?b	0.084269663	0.576923077	0.882352941	15	26	17	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <21171>  ?a   => ?a  <20308>  ?b	0.073033708	0.361111111	1	13	36	13	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20767>  ?a   => ?a  <20308>  ?b	0.056179775	0.357142857	1	10	28	10	?a	0.0	0.0	0.0
?e  <20291>  ?a  ?e  <20308>  ?b   => ?a  <20308>  ?b	0.04494382	0.727272727	0.888888889	8	11	9	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20623>  ?a   => ?a  <20308>  ?b	0.039325843	0.875	0.875	7	8	8	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <21132>  ?a   => ?a  <20308>  ?b	0.039325843	1	1	7	7	7	?a	0.0	0.0	0.0
?e  <20090>  ?a  ?e  <20308>  ?b   => ?a  <20308>  ?b	0.039325843	0.777777778	0.875	7	9	8	?a	0.0	0.0	0.0
?e  <20060>  ?a  ?e  <20308>  ?b   => ?a  <20308>  ?b	0.039325843	0.777777778	1	7	9	7	?a	0.0	0.0	0.0
?e  <20135>  ?a  ?e  <20308>  ?b   => ?a  <20308>  ?b	0.02247191	0.8	0.8	4	5	5	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20536>  ?a   => ?a  <20308>  ?b	0.02247191	0.8	1	4	5	4	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20895>  ?a   => ?a  <20308>  ?b	0.02247191	0.8	0.8	4	5	5	?a	0.0	0.0	0.0
?e  <20302>  ?a  ?e  <20308>  ?b   => ?a  <20308>  ?b	0.02247191	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20643>  ?a   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20747>  ?a   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <20251>  ?a  ?e  <20308>  ?b   => ?a  <20308>  ?b	0.016853933	0.428571429	1	3	7	3	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20679>  ?a   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20259>  ?a  ?e  <20308>  ?b   => ?a  <20308>  ?b	0.011235955	0.4	1	2	5	2	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20427>  ?a   => ?a  <20308>  ?b	0.011235955	0.333333333	1	2	6	2	?a	0.0	0.0	0.0
?e  <20308>  ?b  ?e  <20791>  ?a   => ?a  <20308>  ?b	0.011235955	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?e  <20121>  ?b  ?e  <20784>  ?a   => ?a  <20308>  ?b	0.016853933	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <20121>  ?b  ?e  <20852>  ?a   => ?a  <20308>  ?b	0.011235955	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?e  <20784>  ?a  ?e  <20834>  ?b   => ?a  <20308>  ?b	0.011235955	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20834>  ?b  ?e  <20852>  ?a   => ?a  <20308>  ?b	0.011235955	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?e  <20404>  ?b  ?e  <20784>  ?a   => ?a  <20308>  ?b	0.028089888	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <20404>  ?b  ?e  <20852>  ?a   => ?a  <20308>  ?b	0.02247191	0.8	1	4	5	4	?a	0.0	0.0	0.0
?f  <20169>  ?b  ?a  <20452>  ?f   => ?a  <20169>  ?b	0.026595745	0.032679739	0.833333333	5	153	6	?a	0.0	0.0	0.0
?f  <20107>  ?b  ?a  <20856>  ?f   => ?a  <20856>  ?b	0.118811881	0.615384615	0.888888889	24	39	27	?b	0.0	0.0	0.0
?f  <20627>  ?b  ?a  <21198>  ?f   => ?a  <20856>  ?b	0.03960396	0.8	0.8	8	10	10	?b	0.0	0.0	0.0
?f  <20014>  ?b  ?a  <20359>  ?f   => ?a  <20856>  ?b	0.014851485	1	1	3	3	3	?b	0.0	0.0	0.0
?a  <20053>  ?f  ?f  <20084>  ?b   => ?a  <20856>  ?b	0.01980198	1	1	4	4	4	?b	0.0	0.0	0.0
?e  <20452>  ?b  ?e  <20701>  ?a   => ?a  <20856>  ?b	0.014851485	0.6	1	3	5	3	?b	0.0	0.0	0.0
?b  <20452>  ?f  ?a  <20973>  ?f   => ?a  <21149>  ?b	0.033057851	0.0625	1	4	64	4	?b	0.0	0.0	0.0
?b  <20738>  ?f  ?a  <21149>  ?f   => ?a  <21149>  ?b	0.049586777	0.068181818	0.857142857	6	88	7	?b	0.0	0.0	0.0
?b  <20541>  ?f  ?a  <21158>  ?f   => ?a  <21149>  ?b	0.024793388	0.428571429	1	3	7	3	?b	0.0	0.0	0.0
?b  <20044>  ?f  ?a  <21149>  ?f   => ?a  <21149>  ?b	0.033057851	0.020725389	1	4	193	4	?b	0.0	0.0	0.0
?f  <20738>  ?b  ?a  <21149>  ?f   => ?a  <21149>  ?b	0.049586777	0.4	0.857142857	6	15	7	?b	0.0	0.0	0.0
?f  <20044>  ?b  ?a  <21149>  ?f   => ?a  <21149>  ?b	0.033057851	0.235294118	0.8	4	17	5	?b	0.0	0.0	0.0
?f  <20251>  ?b  ?a  <21149>  ?f   => ?a  <21149>  ?b	0.024793388	0.081081081	1	3	37	3	?b	0.0	0.0	0.0
?f  <20130>  ?b  ?a  <21158>  ?f   => ?a  <21149>  ?b	0.024793388	0.75	1	3	4	3	?b	0.0	0.0	0.0
?f  <20948>  ?b  ?a  <20973>  ?f   => ?a  <21149>  ?b	0.033057851	1	1	4	4	4	?b	0.0	0.0	0.0
?f  <20034>  ?b  ?a  <20040>  ?f   => ?a  <21149>  ?b	0.024793388	1	1	3	3	3	?b	0.0	0.0	0.0
?b  <20130>  ?a  ?b  <20521>  ?a   => ?a  <20524>  ?b	0.054545455	0.428571429	0.882352941	15	35	17	?b	0.0	0.0	0.0
?b  <20251>  ?a  ?b  <20521>  ?a   => ?a  <20524>  ?b	0.050909091	0.123893805	0.823529412	14	113	17	?b	0.0	0.0	0.0
?b  <20007>  ?a  ?b  <20130>  ?a   => ?a  <20524>  ?b	0.04	0.5	1	11	22	11	?b	0.0	0.0	0.0
?b  <20007>  ?a  ?b  <20610>  ?a   => ?a  <20524>  ?b	0.018181818	0.416666667	1	5	12	5	?b	0.0	0.0	0.0
?b  <20130>  ?a  ?a  <20337>  ?b   => ?a  <20524>  ?b	0.029090909	0.421052632	1	8	19	8	?b	0.0	0.0	0.0
?b  <20130>  ?a  ?a  <20521>  ?b   => ?a  <20524>  ?b	0.010909091	0.75	1	3	4	3	?b	0.0	0.0	0.0
?a  <20337>  ?b  ?b  <20610>  ?a   => ?a  <20524>  ?b	0.018181818	0.357142857	0.833333333	5	14	6	?b	0.0	0.0	0.0
?a  <20246>  ?f  ?b  <20672>  ?f   => ?a  <20524>  ?b	0.010909091	0.75	1	3	4	3	?b	0.0	0.0	0.0
?f  <20532>  ?b  ?a  <20590>  ?f   => ?a  <20524>  ?b	0.014545455	0.266666667	0.8	4	15	5	?b	0.0	0.0	0.0
?a  <20246>  ?f  ?f  <20521>  ?b   => ?a  <20524>  ?b	0.010909091	0.75	1	3	4	3	?b	0.0	0.0	0.0
?e  <20532>  ?b  ?e  <20584>  ?a   => ?a  <20524>  ?b	0.058181818	0.111888112	0.8	16	143	20	?b	0.0	0.0	0.0
?e  <20584>  ?a  ?e  <21135>  ?b   => ?a  <20524>  ?b	0.043636364	0.705882353	1	12	17	12	?b	0.0	0.0	0.0
?b  <20130>  ?f  ?a  <20584>  ?f   => ?a  <20494>  ?b	0.067307692	0.111111111	0.875	7	63	8	?b	0.0	0.0	0.0
?b  <20324>  ?f  ?a  <20494>  ?f   => ?a  <20494>  ?b	0.115384615	0.857142857	0.857142857	12	14	14	?b	0.0	0.0	0.0
?b  <20044>  ?f  ?a  <20532>  ?f   => ?a  <20494>  ?b	0.019230769	0.037735849	1	2	53	2	?b	0.0	0.0	0.0
?b  <20018>  ?f  ?a  <20584>  ?f   => ?a  <20494>  ?b	0.028846154	1	1	3	3	3	?b	0.0	0.0	0.0
?f  <20324>  ?b  ?a  <20494>  ?f   => ?a  <20494>  ?b	0.115384615	0.857142857	0.857142857	12	14	14	?b	0.0	0.0	0.0
?f  <20592>  ?b  ?a  <21135>  ?f   => ?a  <20494>  ?b	0.048076923	0.555555556	1	5	9	5	?b	0.0	0.0	0.0
?a  <20052>  ?f  ?f  <20166>  ?b   => ?a  <20166>  ?b	0.016722408	0.555555556	0.833333333	5	9	6	?a	0.0	0.0	0.0
?e  <20166>  ?b  ?e  <20410>  ?a   => ?a  <20166>  ?b	0.013377926	0.444444444	0.8	4	9	5	?a	0.0	0.0	0.0
?b  <20044>  ?a  ?b  <20337>  ?a   => ?a  <20521>  ?b	0.012159533	0.520833333	0.925925926	25	48	27	?a	0.0	0.0	0.0
?e  <20532>  ?a  ?e  <20584>  ?b   => ?a  <20521>  ?b	0.041342412	0.594405594	0.858585859	85	143	99	?a	0.0	0.0	0.0
?e  <20290>  ?a  ?e  <20584>  ?b   => ?a  <20521>  ?b	0.021400778	0.611111111	0.916666667	44	72	48	?a	0.0	0.0	0.0
?f  <20827>  ?b  ?a  <20998>  ?f   => ?a  <20827>  ?b	0.013793103	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20074>  ?f  ?f  <20827>  ?b   => ?a  <20827>  ?b	0.027586207	0.4	0.8	4	10	5	?a	0.0	0.0	0.0
?e  <20106>  ?a  ?e  <20827>  ?b   => ?a  <20827>  ?b	0.075862069	0.35483871	0.846153846	11	31	13	?a	0.0	0.0	0.0
?e  <20827>  ?b  ?e  <20998>  ?a   => ?a  <20827>  ?b	0.013793103	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20416>  ?b  ?b  <21198>  ?a   => ?a  <20579>  ?b	0.015795869	0.168831169	0.928571429	13	77	14	?a	0.0	0.0	0.0
?a  <20416>  ?b  ?a  <20896>  ?b   => ?a  <20579>  ?b	0.036452005	0.9375	1	30	32	30	?a	0.0	0.0	0.0
?a  <20416>  ?b  ?a  <20932>  ?b   => ?a  <20579>  ?b	0.035236938	0.071782178	0.966666667	29	404	30	?a	0.0	0.0	0.0
?a  <20416>  ?f  ?b  <20901>  ?f   => ?a  <20579>  ?b	0.031591738	0.13	0.838709677	26	200	31	?a	0.0	0.0	0.0
?a  <20579>  ?f  ?b  <20901>  ?f   => ?a  <20579>  ?b	0.031591738	0.866666667	0.866666667	26	30	30	?a	0.0	0.0	0.0
?e  <20532>  ?a  ?e  <20701>  ?b   => ?a  <20579>  ?b	0.019441069	0.225352113	1	16	71	16	?a	0.0	0.0	0.0
?b  <20161>  ?a  ?a  <20521>  ?b   => ?a  <20161>  ?b	0.016806723	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?b  <20161>  ?a  ?b  <20521>  ?a   => ?a  <20161>  ?b	0.016806723	0.5	1	2	4	2	?b	0.0	0.0	0.0
?b  <20161>  ?f  ?a  <20904>  ?f   => ?a  <20161>  ?b	0.016806723	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <20161>  ?a  ?b  <20904>  ?f   => ?a  <20161>  ?b	0.016806723	1	1	2	2	2	?b	0.0	0.0	0.0
?a  <20161>  ?f  ?b  <20904>  ?f   => ?a  <20161>  ?b	0.016806723	1	1	2	2	2	?b	0.0	0.0	0.0
?a  <20988>  ?f  ?b  <21161>  ?f   => ?a  <20161>  ?b	0.016806723	0.021276596	1	2	94	2	?b	0.0	0.0	0.0
?f  <20161>  ?b  ?a  <20904>  ?f   => ?a  <20161>  ?b	0.016806723	1	1	2	2	2	?b	0.0	0.0	0.0
?b  <20148>  ?f  ?a  <21032>  ?f   => ?a  <21032>  ?b	0.070351759	0.222222222	0.933333333	14	63	15	?b	0.0	0.0	0.0
?b  <20698>  ?f  ?a  <21032>  ?f   => ?a  <21032>  ?b	0.010050251	1	1	2	2	2	?b	0.0	0.0	0.0
?b  <20705>  ?f  ?a  <21032>  ?f   => ?a  <21032>  ?b	0.010050251	0.043478261	1	2	46	2	?b	0.0	0.0	0.0
?f  <20705>  ?b  ?a  <21032>  ?f   => ?a  <21032>  ?b	0.010050251	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <20698>  ?b  ?a  <21032>  ?f   => ?a  <21032>  ?b	0.010050251	0.166666667	1	2	12	2	?b	0.0	0.0	0.0
?f  <20152>  ?b  ?a  <21032>  ?f   => ?a  <21032>  ?b	0.010050251	0.095238095	1	2	21	2	?b	0.0	0.0	0.0
?a  <20119>  ?f  ?f  <20578>  ?b   => ?a  <20578>  ?b	0.010590015	0.7	1	7	10	7	?a	0.0	0.0	0.0
?f  <20578>  ?b  ?a  <20580>  ?f   => ?a  <20578>  ?b	0.045385779	0.857142857	0.909090909	30	35	33	?a	0.0	0.0	0.0
?e  <20578>  ?b  ?e  <20580>  ?a   => ?a  <20578>  ?b	0.046898638	0.218309859	0.939393939	31	142	33	?a	0.0	0.0	0.0
?e  <20119>  ?a  ?e  <20578>  ?b   => ?a  <20578>  ?b	0.010590015	0.009695291	1	7	722	7	?a	0.0	0.0	0.0
?b  <20452>  ?a  ?b  <20592>  ?a   => ?a  <20606>  ?b	0.02970297	0.01863354	1	3	161	3	?b	0.0	0.0	0.0
?b  <20592>  ?a  ?b  <21181>  ?a   => ?a  <20606>  ?b	0.01980198	0.036363636	1	2	55	2	?b	0.0	0.0	0.0
?f  <20472>  ?a  ?b  <21161>  ?f   => ?a  <20606>  ?b	0.059405941	0.020833333	1	6	288	6	?b	0.0	0.0	0.0
?f  <20160>  ?a  ?b  <20871>  ?f   => ?a  <20606>  ?b	0.01980198	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?a  <20606>  ?f  ?b  <20606>  ?f   => ?a  <20606>  ?b	0.01980198	0.019417476	1	2	103	2	?b	0.0	0.0	0.0
?b  <20491>  ?f  ?a  <20545>  ?f   => ?a  <20606>  ?b	0.01980198	1	1	2	2	2	?b	0.0	0.0	0.0
?a  <20606>  ?f  ?b  <20997>  ?f   => ?a  <20606>  ?b	0.01980198	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <20606>  ?b  ?a  <20606>  ?f   => ?a  <20606>  ?b	0.02970297	1	1	3	3	3	?b	0.0	0.0	0.0
?a  <20606>  ?f  ?f  <20997>  ?b   => ?a  <20606>  ?b	0.01980198	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <20087>  ?b  ?a  <20545>  ?f   => ?a  <20606>  ?b	0.01980198	0.4	1	2	5	2	?b	0.0	0.0	0.0
?e  <20472>  ?a  ?e  <21118>  ?b   => ?a  <20606>  ?b	0.099009901	0.044247788	0.833333333	10	226	12	?b	0.0	0.0	0.0
?e  <20160>  ?a  ?e  <20375>  ?b   => ?a  <20606>  ?b	0.01980198	0.5	1	2	4	2	?b	0.0	0.0	0.0
?a  <20251>  ?f  ?f  <20466>  ?b   => ?a  <20466>  ?b	0.017857143	0.153846154	1	2	13	2	?a	0.0	0.0	0.0
?e  <20251>  ?a  ?e  <20466>  ?b   => ?a  <20466>  ?b	0.017857143	0.066666667	1	2	30	2	?a	0.0	0.0	0.0
?a  <20416>  ?b  ?a  <20896>  ?b   => ?a  <20932>  ?b	0.012906097	0.90625	1	29	32	29	?a	0.0	0.0	0.0
?b  <20156>  ?a  ?b  <21103>  ?a   => ?a  <21198>  ?b	0.011464968	0.818181818	1	9	11	9	?a	0.0	0.0	0.0
?a  <20856>  ?f  ?f  <20948>  ?b   => ?a  <21198>  ?b	0.135031847	0.946428571	0.990654206	106	112	107	?a	0.0	0.0	0.0
?f  <20603>  ?b  ?a  <20995>  ?f   => ?a  <21089>  ?b	0.682432432	0.691780822	0.821138211	101	146	123	?a	0.0	0.0	0.0
?a  <20658>  ?f  ?f  <21089>  ?b   => ?a  <21089>  ?b	0.027027027	0.571428571	1	4	7	4	?a	0.0	0.0	0.0
?a  <20007>  ?f  ?f  <21089>  ?b   => ?a  <21089>  ?b	0.033783784	1	1	5	5	5	?a	0.0	0.0	0.0
?a  <20324>  ?f  ?f  <21089>  ?b   => ?a  <21089>  ?b	0.054054054	1	1	8	8	8	?a	0.0	0.0	0.0
?a  <20574>  ?f  ?f  <21089>  ?b   => ?a  <21089>  ?b	0.040540541	0.545454545	1	6	11	6	?a	0.0	0.0	0.0
?a  <20875>  ?f  ?f  <21089>  ?b   => ?a  <21089>  ?b	0.027027027	0.4	1	4	10	4	?a	0.0	0.0	0.0
?a  <20337>  ?f  ?f  <21089>  ?b   => ?a  <21089>  ?b	0.027027027	0.4	1	4	10	4	?a	0.0	0.0	0.0
?e  <20324>  ?a  ?e  <21089>  ?b   => ?a  <21089>  ?b	0.054054054	1	1	8	8	8	?a	0.0	0.0	0.0
?e  <20574>  ?a  ?e  <21089>  ?b   => ?a  <21089>  ?b	0.033783784	0.714285714	1	5	7	5	?a	0.0	0.0	0.0
?e  <20007>  ?a  ?e  <21089>  ?b   => ?a  <21089>  ?b	0.033783784	0.555555556	1	5	9	5	?a	0.0	0.0	0.0
?e  <20337>  ?a  ?e  <21089>  ?b   => ?a  <21089>  ?b	0.027027027	0.8	1	4	5	4	?a	0.0	0.0	0.0
?e  <20875>  ?a  ?e  <21089>  ?b   => ?a  <21089>  ?b	0.027027027	0.8	1	4	5	4	?a	0.0	0.0	0.0
?e  <20658>  ?a  ?e  <21089>  ?b   => ?a  <21089>  ?b	0.027027027	0.307692308	0.8	4	13	5	?a	0.0	0.0	0.0
?a  <20669>  ?b  ?b  <20806>  ?a   => ?a  <20464>  ?b	0.015779093	0.888888889	1	8	9	8	?b	0.0	0.0	0.0
?b  <20806>  ?a  ?a  <21052>  ?b   => ?a  <20464>  ?b	0.013806706	1	1	7	7	7	?b	0.0	0.0	0.0
?b  <20498>  ?a  ?a  <20669>  ?b   => ?a  <20464>  ?b	0.071005917	0.923076923	1	36	39	36	?b	0.0	0.0	0.0
?b  <20498>  ?a  ?a  <20526>  ?b   => ?a  <20464>  ?b	0.055226824	1	1	28	28	28	?b	0.0	0.0	0.0
?b  <20498>  ?a  ?a  <21052>  ?b   => ?a  <20464>  ?b	0.051282051	0.896551724	0.962962963	26	29	27	?b	0.0	0.0	0.0
?a  <20398>  ?b  ?b  <20498>  ?a   => ?a  <20464>  ?b	0.035502959	0.9	0.9	18	20	20	?b	0.0	0.0	0.0
