Loading files... 
  Starting triples_fr.txt
  Finished triples_fr.txt, still running: 0
Loaded 105998 facts in 0.95 s using 20 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.8
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 2 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?f  <19776>  ?b  ?a  <20375>  ?f   => ?a  <19776>  ?b	0.03699284	0.300970874	0.96875	31	103	32	?a	0.0	0.0	0.0
?f  <19776>  ?b  ?a  <20158>  ?f   => ?a  <19776>  ?b	0.017899761	0.6	0.833333333	15	25	18	?a	0.0	0.0	0.0
?f  <19776>  ?b  ?a  <20144>  ?f   => ?a  <19776>  ?b	0.011933174	0.588235294	0.833333333	10	17	12	?a	0.0	0.0	0.0
?a  <19759>  ?f  ?f  <19776>  ?b   => ?a  <19776>  ?b	0.011933174	0.434782609	0.909090909	10	23	11	?a	0.0	0.0	0.0
?e  <20072>  ?b  ?e  <20131>  ?a   => ?a  <19776>  ?b	0.03699284	0.183431953	0.837837838	31	169	37	?a	0.0	0.0	0.0
?e  <19902>  ?a  ?e  <20361>  ?b   => ?a  <19776>  ?b	0.028639618	0.444444444	0.96	24	54	25	?a	0.0	0.0	0.0
?e  <19776>  ?b  ?e  <19956>  ?a   => ?a  <19776>  ?b	0.526252983	0.488913525	0.809174312	441	902	545	?a	0.0	0.0	0.0
?e  <19776>  ?b  ?e  <20131>  ?a   => ?a  <19776>  ?b	0.082338902	0.496402878	0.92	69	139	75	?a	0.0	0.0	0.0
?e  <19776>  ?b  ?e  <19901>  ?a   => ?a  <19776>  ?b	0.072792363	0.435714286	0.813333333	61	140	75	?a	0.0	0.0	0.0
?e  <19776>  ?b  ?e  <20375>  ?a   => ?a  <19776>  ?b	0.038186158	0.376470588	0.864864865	32	85	37	?a	0.0	0.0	0.0
?e  <19776>  ?b  ?e  <20158>  ?a   => ?a  <19776>  ?b	0.021479714	0.75	0.857142857	18	24	21	?a	0.0	0.0	0.0
?e  <19776>  ?b  ?e  <19949>  ?a   => ?a  <19776>  ?b	0.033412888	0.430769231	0.903225806	28	65	31	?a	0.0	0.0	0.0
?e  <19759>  ?a  ?e  <19776>  ?b   => ?a  <19776>  ?b	0.013126492	0.44	0.916666667	11	25	12	?a	0.0	0.0	0.0
?e  <19776>  ?b  ?e  <20144>  ?a   => ?a  <19776>  ?b	0.010739857	0.642857143	0.9	9	14	10	?a	0.0	0.0	0.0
?b  <20232>  ?f  ?f  <20516>  ?a   => ?a  <19913>  ?b	0.124031008	0.842105263	0.941176471	16	19	17	?b	0.0	0.0	0.0
?b  <20041>  ?f  ?f  <20516>  ?a   => ?a  <19913>  ?b	0.186046512	0.727272727	1	24	33	24	?b	0.0	0.0	0.0
?b  <20041>  ?f  ?a  <20543>  ?f   => ?a  <19913>  ?b	0.279069767	0.654545455	0.972972973	36	55	37	?b	0.0	0.0	0.0
?b  <19793>  ?f  ?a  <19913>  ?f   => ?a  <19913>  ?b	0.023255814	0.6	1	3	5	3	?b	0.0	0.0	0.0
?b  <19793>  ?f  ?f  <20516>  ?a   => ?a  <19913>  ?b	0.031007752	0.010666667	1	4	375	4	?b	0.0	0.0	0.0
?a  <19913>  ?f  ?b  <20357>  ?f   => ?a  <19913>  ?b	0.023255814	0.75	1	3	4	3	?b	0.0	0.0	0.0
?a  <19913>  ?f  ?b  <19919>  ?f   => ?a  <19913>  ?b	0.015503876	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?b  <20357>  ?f  ?f  <20516>  ?a   => ?a  <19913>  ?b	0.023255814	0.00887574	1	3	338	3	?b	0.0	0.0	0.0
?f  <19793>  ?b  ?a  <19913>  ?f   => ?a  <19913>  ?b	0.023255814	0.6	1	3	5	3	?b	0.0	0.0	0.0
?a  <19913>  ?f  ?f  <20357>  ?b   => ?a  <19913>  ?b	0.015503876	1	1	2	2	2	?b	0.0	0.0	0.0
?a  <19913>  ?f  ?f  <19919>  ?b   => ?a  <19913>  ?b	0.015503876	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <19940>  ?b  ?a  <20543>  ?f   => ?a  <19913>  ?b	0.093023256	1	1	12	12	12	?b	0.0	0.0	0.0
?e  <20410>  ?b  ?e  <20514>  ?a   => ?a  <19913>  ?b	0.085271318	0.733333333	0.846153846	11	15	13	?b	0.0	0.0	0.0
?e  <19940>  ?b  ?e  <20516>  ?a   => ?a  <19913>  ?b	0.186046512	0.888888889	0.96	24	27	25	?b	0.0	0.0	0.0
?e  <19919>  ?b  ?e  <20516>  ?a   => ?a  <19913>  ?b	0.023255814	0.006912442	1	3	434	3	?b	0.0	0.0	0.0
?f  <19940>  ?a  ?b  <20543>  ?f   => ?a  <20516>  ?b	0.011739594	0.916666667	0.916666667	11	12	12	?a	0.0	0.0	0.0
?a  <20041>  ?f  ?b  <20543>  ?f   => ?a  <20516>  ?b	0.033084312	0.563636364	0.911764706	31	55	34	?a	0.0	0.0	0.0
?a  <20448>  ?f  ?b  <20543>  ?f   => ?a  <20516>  ?b	0.017075774	0.307692308	0.941176471	16	52	17	?a	0.0	0.0	0.0
?f  <19705>  ?a  ?b  <19726>  ?f   => ?a  <20516>  ?b	0.011739594	0.647058824	0.846153846	11	17	13	?a	0.0	0.0	0.0
?b  <19726>  ?f  ?f  <19810>  ?a   => ?a  <20516>  ?b	0.010672359	0.714285714	1	10	14	10	?a	0.0	0.0	0.0
?b  <19726>  ?f  ?a  <20130>  ?f   => ?a  <20516>  ?b	0.496264674	0.735759494	0.801724138	465	632	580	?a	0.0	0.0	0.0
?a  <19705>  ?f  ?b  <19726>  ?f   => ?a  <20516>  ?b	0.010672359	0.714285714	0.833333333	10	14	12	?a	0.0	0.0	0.0
?a  <20130>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.456776948	0.997668998	1	428	429	428	?a	0.0	0.0	0.0
?a  <19793>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.338313767	0.845333333	0.91091954	317	375	348	?a	0.0	0.0	0.0
?a  <19919>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.321237994	0.857549858	0.893175074	301	351	337	?a	0.0	0.0	0.0
?a  <19705>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.313767343	0.842406877	0.87761194	294	349	335	?a	0.0	0.0	0.0
?a  <19810>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.298826041	0.866873065	0.924092409	280	323	303	?a	0.0	0.0	0.0
?a  <20082>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.309498399	0.860534125	0.90625	290	337	320	?a	0.0	0.0	0.0
?a  <20357>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.30416222	0.843195266	0.893416928	285	338	319	?a	0.0	0.0	0.0
?a  <20233>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.281750267	0.88	0.926315789	264	300	285	?a	0.0	0.0	0.0
?a  <19729>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.292422625	0.875399361	0.928813559	274	313	295	?a	0.0	0.0	0.0
?a  <19940>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.051227321	0.923076923	1	48	52	48	?a	0.0	0.0	0.0
?a  <20041>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.027748132	0.787878788	0.962962963	26	33	27	?a	0.0	0.0	0.0
?a  <20199>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.033084312	0.688888889	1	31	45	31	?a	0.0	0.0	0.0
?a  <20232>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.020277481	1	1	19	19	19	?a	0.0	0.0	0.0
?a  <20448>  ?f  ?f  <20516>  ?b   => ?a  <20516>  ?b	0.010672359	0.212765957	0.909090909	10	47	11	?a	0.0	0.0	0.0
?f  <20514>  ?b  ?a  <20545>  ?f   => ?a  <20516>  ?b	0.016008538	0.882352941	0.882352941	15	17	17	?a	0.0	0.0	0.0
?e  <20448>  ?a  ?e  <20514>  ?b   => ?a  <20516>  ?b	0.020277481	0.863636364	0.904761905	19	22	21	?a	0.0	0.0	0.0
?e  <20410>  ?a  ?e  <20514>  ?b   => ?a  <20516>  ?b	0.01280683	0.8	0.8	12	15	15	?a	0.0	0.0	0.0
?e  <19793>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.323372465	0.706293706	0.920972644	303	429	329	?a	0.0	0.0	0.0
?e  <19919>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.312700107	0.675115207	0.890577508	293	434	329	?a	0.0	0.0	0.0
?e  <19705>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.306296692	0.676886792	0.875	287	424	328	?a	0.0	0.0	0.0
?e  <19810>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.303094984	0.671394799	0.916129032	284	423	310	?a	0.0	0.0	0.0
?e  <20082>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.290288154	0.731182796	0.894736842	272	372	304	?a	0.0	0.0	0.0
?e  <20357>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.287086446	0.707894737	0.899665552	269	380	299	?a	0.0	0.0	0.0
?e  <19729>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.276414088	0.721448468	0.915194346	259	359	283	?a	0.0	0.0	0.0
?e  <20233>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.266808965	0.714285714	0.92936803	250	350	269	?a	0.0	0.0	0.0
?e  <20130>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.051227321	0.923076923	1	48	52	48	?a	0.0	0.0	0.0
?e  <20199>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.033084312	0.911764706	1	31	34	31	?a	0.0	0.0	0.0
?e  <20232>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.028815368	0.710526316	1	27	38	27	?a	0.0	0.0	0.0
?e  <20041>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.027748132	0.553191489	0.962962963	26	47	27	?a	0.0	0.0	0.0
?e  <19940>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.026680896	0.925925926	1	25	27	25	?a	0.0	0.0	0.0
?e  <20448>  ?a  ?e  <20516>  ?b   => ?a  <20516>  ?b	0.011739594	0.423076923	0.916666667	11	26	12	?a	0.0	0.0	0.0
?a  <19868>  ?b  ?a  <20239>  ?b   => ?a  <20377>  ?b	0.033057851	1	1	4	4	4	?b	0.0	0.0	0.0
?a  <19967>  ?b  ?a  <20239>  ?b   => ?a  <20377>  ?b	0.024793388	0.272727273	1	3	11	3	?b	0.0	0.0	0.0
?f  <19996>  ?b  ?a  <20185>  ?f   => ?a  <20377>  ?b	0.033057851	0.8	0.8	4	5	5	?b	0.0	0.0	0.0
?a  <19889>  ?f  ?f  <19936>  ?b   => ?a  <20377>  ?b	0.016528926	1	1	2	2	2	?b	0.0	0.0	0.0
?e  <20252>  ?a  ?e  <20448>  ?b   => ?a  <20199>  ?b	0.029411765	0.090909091	1	3	33	3	?a	0.0	0.0	0.0
?b  <19847>  ?f  ?f  <20148>  ?a   => ?a  <20446>  ?b	0.018018018	0.5	1	2	4	2	?a	0.0	0.0	0.0
?a  <19688>  ?f  ?f  <19716>  ?b   => ?a  <20446>  ?b	0.018018018	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19688>  ?f  ?f  <20354>  ?b   => ?a  <20446>  ?b	0.018018018	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20121>  ?f  ?f  <20354>  ?b   => ?a  <20446>  ?b	0.018018018	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <19716>  ?b  ?a  <20121>  ?f   => ?a  <20446>  ?b	0.018018018	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <19706>  ?b  ?a  <20121>  ?f   => ?a  <20446>  ?b	0.018018018	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19868>  ?f  ?f  <19926>  ?b   => ?a  <20446>  ?b	0.027027027	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <19925>  ?f  ?f  <20446>  ?b   => ?a  <20446>  ?b	0.063063063	0.134615385	1	7	52	7	?a	0.0	0.0	0.0
?e  <19925>  ?a  ?e  <20446>  ?b   => ?a  <20446>  ?b	0.018018018	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?e  <19787>  ?a  ?e  <20354>  ?b   => ?a  <20446>  ?b	0.018018018	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?e  <19706>  ?b  ?e  <19787>  ?a   => ?a  <20446>  ?b	0.018018018	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <19716>  ?b  ?e  <19787>  ?a   => ?a  <20446>  ?b	0.018018018	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?a  <19873>  ?b  ?b  <20508>  ?a   => ?a  <20515>  ?b	0.058823529	0.818181818	0.972972973	36	44	37	?a	0.0	0.0	0.0
?b  <20374>  ?a  ?b  <20508>  ?a   => ?a  <20515>  ?b	0.022875817	0.823529412	1	14	17	14	?a	0.0	0.0	0.0
?a  <19873>  ?b  ?b  <20374>  ?a   => ?a  <20515>  ?b	0.058823529	0.87804878	0.947368421	36	41	38	?a	0.0	0.0	0.0
?a  <20255>  ?b  ?b  <20318>  ?a   => ?a  <20158>  ?b	0.092592593	0.157480315	0.952380952	20	127	21	?a	0.0	0.0	0.0
?b  <19709>  ?a  ?b  <19853>  ?a   => ?a  <20158>  ?b	0.041666667	0.065693431	0.818181818	9	137	11	?a	0.0	0.0	0.0
?b  <19853>  ?a  ?a  <19956>  ?b   => ?a  <20158>  ?b	0.037037037	0.076190476	0.888888889	8	105	9	?a	0.0	0.0	0.0
?b  <19853>  ?a  ?a  <19853>  ?b   => ?a  <20158>  ?b	0.013888889	0.065217391	1	3	46	3	?a	0.0	0.0	0.0
?a  <20109>  ?b  ?b  <20210>  ?a   => ?a  <19950>  ?b	0.027027027	1	1	3	3	3	?a	0.0	0.0	0.0
?b  <19788>  ?a  ?b  <20210>  ?a   => ?a  <19950>  ?b	0.027027027	0.75	1	3	4	3	?a	0.0	0.0	0.0
?b  <19788>  ?a  ?a  <19833>  ?b   => ?a  <19950>  ?b	0.027027027	1	1	3	3	3	?a	0.0	0.0	0.0
?b  <19788>  ?a  ?b  <19954>  ?a   => ?a  <19950>  ?b	0.027027027	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <19833>  ?b  ?a  <20109>  ?b   => ?a  <19950>  ?b	0.027027027	1	1	3	3	3	?a	0.0	0.0	0.0
?b  <19954>  ?a  ?a  <20109>  ?b   => ?a  <19950>  ?b	0.027027027	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <19833>  ?b  ?b  <19954>  ?a   => ?a  <19950>  ?b	0.18018018	1	1	20	20	20	?a	0.0	0.0	0.0
?e  <19709>  ?a  ?e  <19956>  ?b   => ?a  <19950>  ?b	0.018018018	0.000336191	1	2	5949	2	?a	0.0	0.0	0.0
?a  <19709>  ?b  ?b  <19997>  ?a   => ?a  <20375>  ?b	0.029520295	0.857142857	0.96	24	28	25	?b	0.0	0.0	0.0
?b  <19956>  ?a  ?b  <19997>  ?a   => ?a  <20375>  ?b	0.020910209	0.772727273	0.85	17	22	20	?b	0.0	0.0	0.0
?b  <19901>  ?a  ?b  <19997>  ?a   => ?a  <20375>  ?b	0.012300123	0.769230769	1	10	13	10	?b	0.0	0.0	0.0
?b  <19949>  ?a  ?a  <20131>  ?b   => ?a  <20375>  ?b	0.0799508	0.738636364	0.902777778	65	88	72	?b	0.0	0.0	0.0
?a  <19709>  ?b  ?b  <19949>  ?a   => ?a  <20375>  ?b	0.158671587	0.682539683	0.837662338	129	189	154	?b	0.0	0.0	0.0
?b  <19949>  ?a  ?a  <20144>  ?b   => ?a  <20375>  ?b	0.028290283	0.71875	0.821428571	23	32	28	?b	0.0	0.0	0.0
?b  <19901>  ?a  ?b  <19949>  ?a   => ?a  <20375>  ?b	0.07503075	0.62244898	0.871428571	61	98	70	?b	0.0	0.0	0.0
?b  <19949>  ?a  ?b  <19956>  ?a   => ?a  <20375>  ?b	0.158671587	0.573333333	0.816455696	129	225	158	?b	0.0	0.0	0.0
?b  <19798>  ?a  ?b  <19949>  ?a   => ?a  <20375>  ?b	0.028290283	0.793103448	0.92	23	29	25	?b	0.0	0.0	0.0
?a  <20131>  ?b  ?a  <20144>  ?b   => ?a  <20375>  ?b	0.020910209	0.708333333	0.944444444	17	24	18	?b	0.0	0.0	0.0
?a  <19709>  ?b  ?a  <20144>  ?b   => ?a  <20375>  ?b	0.030750308	0.595238095	0.806451613	25	42	31	?b	0.0	0.0	0.0
?f  <19928>  ?b  ?a  <20375>  ?f   => ?a  <20375>  ?b	0.014760148	0.631578947	0.857142857	12	19	14	?b	0.0	0.0	0.0
?b  <19933>  ?a  ?b  <20326>  ?a   => ?a  <20008>  ?b	0.02970297	0.5	1	6	12	6	?a	0.0	0.0	0.0
?a  <20187>  ?b  ?b  <20326>  ?a   => ?a  <20008>  ?b	0.024752475	0.714285714	1	5	7	5	?a	0.0	0.0	0.0
?a  <19889>  ?b  ?b  <20326>  ?a   => ?a  <20008>  ?b	0.014851485	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20156>  ?b  ?a  <20473>  ?f   => ?a  <20156>  ?b	0.333333333	0.753846154	1	49	65	49	?a	0.0	0.0	0.0
?f  <20156>  ?b  ?a  <20373>  ?f   => ?a  <20156>  ?b	0.088435374	0.866666667	1	13	15	13	?a	0.0	0.0	0.0
?a  <20105>  ?f  ?f  <20156>  ?b   => ?a  <20156>  ?b	0.095238095	0.777777778	1	14	18	14	?a	0.0	0.0	0.0
?f  <20156>  ?b  ?a  <20522>  ?f   => ?a  <20156>  ?b	0.088435374	1	1	13	13	13	?a	0.0	0.0	0.0
?a  <19688>  ?f  ?f  <20156>  ?b   => ?a  <20156>  ?b	0.054421769	1	1	8	8	8	?a	0.0	0.0	0.0
?e  <20105>  ?a  ?e  <20156>  ?b   => ?a  <20156>  ?b	0.095238095	0.736842105	1	14	19	14	?a	0.0	0.0	0.0
?e  <20156>  ?b  ?e  <20373>  ?a   => ?a  <20156>  ?b	0.088435374	0.684210526	1	13	19	13	?a	0.0	0.0	0.0
?e  <20156>  ?b  ?e  <20473>  ?a   => ?a  <20156>  ?b	0.06122449	0.642857143	1	9	14	9	?a	0.0	0.0	0.0
?e  <20156>  ?b  ?e  <20522>  ?a   => ?a  <20156>  ?b	0.034013605	0.714285714	1	5	7	5	?a	0.0	0.0	0.0
?e  <20156>  ?b  ?e  <20297>  ?a   => ?a  <20156>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <19688>  ?a  ?e  <20156>  ?b   => ?a  <20156>  ?b	0.013605442	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?e  <20156>  ?b  ?e  <20236>  ?a   => ?a  <20156>  ?b	0.013605442	0.25	1	2	8	2	?a	0.0	0.0	0.0
?a  <20326>  ?f  ?f  <20483>  ?b   => ?a  <20483>  ?b	0.129162462	0.941176471	0.948148148	128	136	135	?a	0.0	0.0	0.0
?a  <20008>  ?f  ?f  <20483>  ?b   => ?a  <20483>  ?b	0.12209889	0.889705882	0.909774436	121	136	133	?a	0.0	0.0	0.0
?a  <20383>  ?f  ?f  <20483>  ?b   => ?a  <20483>  ?b	0.015136226	0.75	0.9375	15	20	16	?a	0.0	0.0	0.0
?e  <20326>  ?a  ?e  <20483>  ?b   => ?a  <20483>  ?b	0.12815338	0.616504854	0.920289855	127	206	138	?a	0.0	0.0	0.0
?e  <20008>  ?a  ?e  <20483>  ?b   => ?a  <20483>  ?b	0.12209889	0.60199005	0.896296296	121	201	135	?a	0.0	0.0	0.0
?e  <20383>  ?a  ?e  <20483>  ?b   => ?a  <20483>  ?b	0.015136226	0.789473684	0.9375	15	19	16	?a	0.0	0.0	0.0
?b  <19680>  ?a  ?b  <19901>  ?a   => ?a  <20512>  ?b	0.017647059	1	1	3	3	3	?b	0.0	0.0	0.0
?b  <19901>  ?a  ?a  <20131>  ?b   => ?a  <20512>  ?b	0.023529412	0.006791171	1	4	589	4	?b	0.0	0.0	0.0
?b  <20064>  ?f  ?a  <20512>  ?f   => ?a  <20512>  ?b	0.011764706	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <20064>  ?b  ?a  <20512>  ?f   => ?a  <20512>  ?b	0.011764706	1	1	2	2	2	?b	0.0	0.0	0.0
?a  <20256>  ?f  ?f  <20562>  ?b   => ?a  <20512>  ?b	0.011764706	0.285714286	1	2	7	2	?b	0.0	0.0	0.0
?a  <20064>  ?f  ?f  <20512>  ?b   => ?a  <20512>  ?b	0.023529412	1	1	4	4	4	?b	0.0	0.0	0.0
?e  <20064>  ?a  ?e  <20512>  ?b   => ?a  <20512>  ?b	0.023529412	1	1	4	4	4	?b	0.0	0.0	0.0
?a  <20248>  ?f  ?f  <20431>  ?b   => ?a  <19730>  ?b	0.011111111	0.8125	0.8125	13	16	16	?b	0.0	0.0	0.0
?b  <20347>  ?f  ?a  <20448>  ?f   => ?a  <20086>  ?b	0.041025641	0.079207921	0.842105263	16	202	19	?a	0.0	0.0	0.0
?a  <20086>  ?f  ?b  <20413>  ?f   => ?a  <20086>  ?b	0.025641026	1	1	10	10	10	?a	0.0	0.0	0.0
?f  <19866>  ?b  ?a  <20257>  ?f   => ?a  <20086>  ?b	0.1	0.847826087	1	39	46	39	?a	0.0	0.0	0.0
?a  <19869>  ?f  ?f  <20086>  ?b   => ?a  <20086>  ?b	0.08974359	0.795454545	0.972222222	35	44	36	?a	0.0	0.0	0.0
?a  <20061>  ?f  ?f  <20086>  ?b   => ?a  <20086>  ?b	0.079487179	0.911764706	1	31	34	31	?a	0.0	0.0	0.0
?f  <20086>  ?b  ?a  <20549>  ?f   => ?a  <20086>  ?b	0.033333333	1	1	13	13	13	?a	0.0	0.0	0.0
?a  <19845>  ?f  ?f  <20086>  ?b   => ?a  <20086>  ?b	0.035897436	0.933333333	1	14	15	14	?a	0.0	0.0	0.0
?f  <20086>  ?b  ?a  <20418>  ?f   => ?a  <20086>  ?b	0.015384615	1	1	6	6	6	?a	0.0	0.0	0.0
?a  <19670>  ?f  ?f  <20086>  ?b   => ?a  <20086>  ?b	0.01025641	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <20086>  ?b  ?e  <20418>  ?a   => ?a  <20086>  ?b	0.056410256	0.611111111	1	22	36	22	?a	0.0	0.0	0.0
?e  <20061>  ?a  ?e  <20086>  ?b   => ?a  <20086>  ?b	0.035897436	0.823529412	1	14	17	14	?a	0.0	0.0	0.0
?e  <19845>  ?a  ?e  <20086>  ?b   => ?a  <20086>  ?b	0.033333333	0.5	1	13	26	13	?a	0.0	0.0	0.0
?e  <19869>  ?a  ?e  <20086>  ?b   => ?a  <20086>  ?b	0.030769231	0.857142857	0.923076923	12	14	13	?a	0.0	0.0	0.0
?e  <19670>  ?a  ?e  <20086>  ?b   => ?a  <20086>  ?b	0.01025641	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <20086>  ?b  ?e  <20549>  ?a   => ?a  <20086>  ?b	0.028205128	0.423076923	1	11	26	11	?a	0.0	0.0	0.0
?e  <19700>  ?a  ?e  <20086>  ?b   => ?a  <20086>  ?b	0.01025641	0.5	1	4	8	4	?a	0.0	0.0	0.0
?a  <20072>  ?b  ?b  <20205>  ?a   => ?a  <20155>  ?b	0.011037528	0.416666667	0.833333333	5	12	6	?a	0.0	0.0	0.0
?a  <19886>  ?b  ?b  <20038>  ?a   => ?a  <20155>  ?b	0.059602649	0.236842105	1	27	114	27	?a	0.0	0.0	0.0
?b  <20038>  ?a  ?a  <20072>  ?b   => ?a  <20155>  ?b	0.048565121	0.423076923	0.956521739	22	52	23	?a	0.0	0.0	0.0
?a  <19886>  ?b  ?a  <20072>  ?b   => ?a  <20155>  ?b	0.094922737	0.272151899	0.934782609	43	158	46	?a	0.0	0.0	0.0
?b  <20205>  ?f  ?f  <20318>  ?a   => ?a  <20155>  ?b	0.017660044	0.470588235	0.8	8	17	10	?a	0.0	0.0	0.0
?b  <20205>  ?f  ?a  <20318>  ?f   => ?a  <20155>  ?b	0.013245033	0.333333333	1	6	18	6	?a	0.0	0.0	0.0
?b  <20029>  ?f  ?f  <20319>  ?a   => ?a  <20155>  ?b	0.011037528	0.625	0.833333333	5	8	6	?a	0.0	0.0	0.0
?f  <19853>  ?a  ?b  <20029>  ?f   => ?a  <20155>  ?b	0.011037528	0.454545455	1	5	11	5	?a	0.0	0.0	0.0
?a  <20038>  ?f  ?f  <20155>  ?b   => ?a  <20155>  ?b	0.189845475	0.452631579	0.924731183	86	190	93	?a	0.0	0.0	0.0
?f  <19886>  ?b  ?a  <20038>  ?f   => ?a  <20155>  ?b	0.092715232	0.169354839	0.893617021	42	248	47	?a	0.0	0.0	0.0
?f  <20155>  ?b  ?a  <20319>  ?f   => ?a  <20155>  ?b	0.161147903	0.168202765	0.829545455	73	434	88	?a	0.0	0.0	0.0
?f  <19771>  ?b  ?a  <19907>  ?f   => ?a  <20155>  ?b	0.011037528	0.217391304	1	5	23	5	?a	0.0	0.0	0.0
?a  <20021>  ?f  ?f  <20155>  ?b   => ?a  <20155>  ?b	0.022075055	0.833333333	0.909090909	10	12	11	?a	0.0	0.0	0.0
?e  <20155>  ?b  ?e  <20319>  ?a   => ?a  <20155>  ?b	0.165562914	0.625	0.852272727	75	120	88	?a	0.0	0.0	0.0
?e  <20038>  ?a  ?e  <20155>  ?b   => ?a  <20155>  ?b	0.163355408	0.627118644	0.948717949	74	118	78	?a	0.0	0.0	0.0
?e  <20021>  ?a  ?e  <20155>  ?b   => ?a  <20155>  ?b	0.022075055	0.909090909	1	10	11	10	?a	0.0	0.0	0.0
?e  <19886>  ?b  ?e  <20319>  ?a   => ?a  <20155>  ?b	0.17218543	0.561151079	0.847826087	78	139	92	?a	0.0	0.0	0.0
?e  <19677>  ?a  ?e  <19886>  ?b   => ?a  <20155>  ?b	0.011037528	0.102040816	1	5	49	5	?a	0.0	0.0	0.0
?e  <19709>  ?a  ?e  <19771>  ?b   => ?a  <20155>  ?b	0.022075055	0.769230769	1	10	13	10	?a	0.0	0.0	0.0
?e  <19956>  ?a  ?e  <20546>  ?b   => ?a  <20155>  ?b	0.015452539	0.7	1	7	10	7	?a	0.0	0.0	0.0
?a  <19874>  ?b  ?a  <20562>  ?b   => ?a  <20332>  ?b	0.011299435	1	1	2	2	2	?a	0.0	0.0	0.0
?b  <19811>  ?f  ?a  <20360>  ?f   => ?a  <19967>  ?b	0.050302748	0.812030075	0.84375	108	133	128	?a	0.0	0.0	0.0
?b  <19710>  ?f  ?f  <20324>  ?a   => ?a  <19967>  ?b	0.026548673	0.456	0.890625	57	125	64	?a	0.0	0.0	0.0
?b  <19710>  ?f  ?f  <20185>  ?a   => ?a  <19967>  ?b	0.024219842	0.787878788	0.838709677	52	66	62	?a	0.0	0.0	0.0
?b  <19710>  ?f  ?f  <19850>  ?a   => ?a  <19967>  ?b	0.01583605	0.666666667	0.971428571	34	51	35	?a	0.0	0.0	0.0
?b  <19710>  ?f  ?a  <20483>  ?f   => ?a  <19967>  ?b	0.0647415	0.785310734	0.812865497	139	177	171	?a	0.0	0.0	0.0
?b  <19710>  ?f  ?a  <20185>  ?f   => ?a  <19967>  ?b	0.026548673	0.814285714	0.814285714	57	70	70	?a	0.0	0.0	0.0
